obec,strana,pocet
571342,12,0
571342,2,25
571342,07,0
571342,3,48
571342,13,2
571342,11,10
539732,8,59
539732,17,35
539732,1,23
539732,18,14
539732,10,33
539732,14,0
539732,5,8
539732,15,67
539732,12,0
539732,2,192
539732,7,35
539732,3,335
539732,13,3
539732,11,31
531821,8,15
531821,17,26
531821,1,3
531821,18,7
531821,10,20
531821,14,0
531821,5,3
531821,15,7
531821,12,0
531821,2,84
531821,7,13
531821,3,117
531821,13,0
531821,11,20
598313,8,1
598313,17,3
598313,01,0
598313,18,2
598313,10,7
598313,14,0
598313,5,3
598313,15,5
598313,12,0
598313,2,22
598313,07,0
598313,3,32
598313,13,0
598313,11,1
539759,8,58
539759,17,17
539759,1,14
539759,18,4
539759,10,39
539759,14,0
539759,5,3
539759,15,71
539759,12,3
539759,2,141
539759,7,26
539759,3,215
539759,13,0
539759,11,16
539767,8,51
539767,17,39
539767,1,12
539767,18,3
539767,10,21
539767,14,1
539767,5,2
539767,15,76
539767,12,0
539767,2,130
539767,7,8
539767,3,212
539767,13,1
539767,11,18
539775,8,16
539775,17,18
539775,1,5
539775,18,5
539775,10,9
539775,14,1
539775,5,2
539775,15,57
539775,12,0
539775,2,72
539775,7,5
539775,3,99
539775,13,1
539775,11,22
571351,8,18
571351,17,11
571351,1,3
571351,18,2
571351,10,5
571351,14,0
571351,05,0
571351,15,56
571351,12,0
571351,2,43
571351,7,8
571351,3,134
571351,13,0
571351,11,7
532991,8,28
532991,17,43
532991,1,14
532991,18,11
532991,10,20
532991,14,0
532991,5,2
532991,15,81
532991,12,0
532991,2,114
532991,7,42
532991,3,128
532991,13,1
532991,11,24
539805,8,16
539805,17,22
539805,1,4
539805,18,6
539805,10,13
539805,14,0
539805,5,1
539805,15,28
539805,12,0
539805,2,28
539805,7,7
539805,3,151
539805,13,0
539805,11,9
539813,8,21
539813,17,28
539813,1,9
539813,18,7
539813,10,13
539813,14,0
539813,5,1
539813,15,70
539813,12,1
539813,2,117
539813,7,15
539813,3,173
539813,13,0
539813,11,13
513458,8,9
513458,17,11
513458,1,8
513458,18,4
513458,10,4
513458,14,0
513458,5,19
513458,15,10
513458,12,0
513458,2,81
513458,7,10
513458,3,75
513458,13,0
513458,11,11
539830,8,9
539830,17,20
539830,1,7
539830,18,2
539830,10,10
539830,14,0
539830,5,5
539830,15,28
539830,12,0
539830,2,36
539830,7,1
539830,3,70
539830,13,0
539830,11,5
539848,8,62
539848,17,45
539848,1,23
539848,18,14
539848,10,52
539848,14,0
539848,5,3
539848,15,70
539848,12,0
539848,2,226
539848,7,72
539848,3,335
539848,13,1
539848,11,17
539856,8,64
539856,17,50
539856,1,28
539856,18,13
539856,10,64
539856,14,1
539856,5,2
539856,15,57
539856,12,0
539856,2,143
539856,7,31
539856,3,397
539856,13,0
539856,11,48
571288,8,2
571288,17,8
571288,01,0
571288,18,3
571288,10,3
571288,14,0
571288,05,0
571288,15,17
571288,12,0
571288,2,16
571288,7,8
571288,3,22
571288,13,1
571288,11,3
539872,8,21
539872,17,11
539872,1,5
539872,18,2
539872,10,12
539872,14,0
539872,5,4
539872,15,62
539872,12,0
539872,2,60
539872,7,5
539872,3,150
539872,13,0
539872,11,14
539881,8,30
539881,17,21
539881,1,7
539881,18,1
539881,10,33
539881,14,1
539881,5,7
539881,15,45
539881,12,0
539881,2,115
539881,7,14
539881,3,167
539881,13,1
539881,11,14
539902,8,24
539902,17,21
539902,1,3
539902,18,2
539902,10,13
539902,14,0
539902,05,0
539902,15,18
539902,12,1
539902,2,66
539902,7,12
539902,3,161
539902,13,0
539902,11,23
529672,8,5
529672,17,8
529672,1,2
529672,18,3
529672,10,7
529672,14,0
529672,5,1
529672,15,17
529672,12,0
529672,2,35
529672,7,1
529672,3,15
529672,13,0
529672,11,6
564559,8,8
564559,17,24
564559,1,1
564559,18,1
564559,10,9
564559,14,0
564559,5,4
564559,15,19
564559,12,1
564559,2,33
564559,7,9
564559,3,29
564559,13,0
564559,11,7
539953,8,72
539953,17,83
539953,1,13
539953,18,14
539953,10,55
539953,14,0
539953,5,7
539953,15,58
539953,12,0
539953,2,270
539953,7,27
539953,3,237
539953,13,4
539953,11,47
539970,8,8
539970,17,15
539970,1,1
539970,18,4
539970,10,19
539970,14,1
539970,5,3
539970,15,16
539970,12,0
539970,2,47
539970,7,1
539970,3,75
539970,13,2
539970,11,9
539988,8,5
539988,17,10
539988,1,1
539988,18,1
539988,10,16
539988,14,0
539988,05,0
539988,15,19
539988,12,1
539988,2,43
539988,7,6
539988,3,35
539988,13,0
539988,11,1
539996,8,2
539996,17,10
539996,1,1
539996,18,2
539996,10,3
539996,14,0
539996,05,0
539996,15,7
539996,12,0
539996,2,16
539996,7,1
539996,3,16
539996,13,0
539996,11,2
540013,8,103
540013,17,264
540013,1,39
540013,18,37
540013,10,158
540013,14,1
540013,5,12
540013,15,222
540013,12,18
540013,2,725
540013,7,84
540013,3,564
540013,13,19
540013,11,125
540021,8,4
540021,17,11
540021,1,1
540021,18,2
540021,10,16
540021,14,0
540021,5,3
540021,15,51
540021,12,0
540021,2,34
540021,7,1
540021,3,62
540021,13,0
540021,11,14
564664,8,2
564664,17,4
564664,1,1
564664,18,0
564664,10,4
564664,14,0
564664,05,0
564664,15,12
564664,12,0
564664,2,15
564664,7,2
564664,3,12
564664,13,1
564664,11,1
564419,8,6
564419,17,2
564419,01,0
564419,18,3
564419,10,19
564419,14,0
564419,5,1
564419,15,10
564419,12,0
564419,2,53
564419,07,0
564419,3,31
564419,13,0
564419,11,6
540072,8,8
540072,17,14
540072,1,6
540072,18,16
540072,10,10
540072,14,0
540072,5,5
540072,15,55
540072,12,0
540072,2,64
540072,07,0
540072,3,59
540072,13,0
540072,11,10
540081,8,6
540081,17,5
540081,1,4
540081,18,2
540081,10,2
540081,14,0
540081,05,0
540081,15,13
540081,12,0
540081,2,44
540081,7,6
540081,3,45
540081,13,0
540081,11,3
540099,8,5
540099,17,28
540099,1,6
540099,18,4
540099,10,21
540099,14,0
540099,5,3
540099,15,36
540099,12,0
540099,2,59
540099,7,2
540099,3,70
540099,13,1
540099,11,10
513504,8,18
513504,17,18
513504,1,1
513504,18,0
513504,10,25
513504,14,2
513504,05,0
513504,15,19
513504,12,0
513504,2,62
513504,7,5
513504,3,52
513504,13,0
513504,11,1
540111,8,327
540111,17,249
540111,1,79
540111,18,66
540111,10,244
540111,14,0
540111,5,24
540111,15,516
540111,12,4
540111,2,1122
540111,7,207
540111,3,1734
540111,13,16
540111,11,174
540129,8,28
540129,17,35
540129,1,6
540129,18,0
540129,10,39
540129,14,0
540129,5,3
540129,15,82
540129,12,1
540129,2,187
540129,7,6
540129,3,166
540129,13,3
540129,11,42
599298,8,1
599298,17,10
599298,01,0
599298,18,5
599298,10,16
599298,14,0
599298,05,0
599298,15,18
599298,12,0
599298,2,40
599298,7,1
599298,3,30
599298,13,2
599298,11,8
540145,8,12
540145,17,46
540145,1,9
540145,18,7
540145,10,32
540145,14,0
540145,5,2
540145,15,30
540145,12,0
540145,2,100
540145,7,6
540145,3,75
540145,13,0
540145,11,7
540153,8,11
540153,17,18
540153,1,4
540153,18,1
540153,10,13
540153,14,0
540153,05,0
540153,15,28
540153,12,0
540153,2,85
540153,7,1
540153,3,64
540153,13,0
540153,11,11
540170,8,6
540170,17,8
540170,01,0
540170,18,1
540170,10,15
540170,14,2
540170,5,2
540170,15,24
540170,12,0
540170,2,42
540170,7,4
540170,3,44
540170,13,0
540170,11,3
540188,8,16
540188,17,8
540188,1,1
540188,18,5
540188,10,21
540188,14,0
540188,5,2
540188,15,8
540188,12,0
540188,2,45
540188,7,10
540188,3,41
540188,13,0
540188,11,7
598381,8,9
598381,17,17
598381,1,1
598381,18,1
598381,10,13
598381,14,0
598381,05,0
598381,15,21
598381,12,1
598381,2,46
598381,7,2
598381,3,37
598381,13,0
598381,11,6
540218,8,27
540218,17,50
540218,1,13
540218,18,7
540218,10,70
540218,14,0
540218,5,3
540218,15,85
540218,12,0
540218,2,179
540218,7,23
540218,3,168
540218,13,4
540218,11,32
564508,8,11
564508,17,7
564508,1,1
564508,18,0
564508,10,19
564508,14,0
564508,05,0
564508,15,13
564508,12,0
564508,2,43
564508,07,0
564508,3,41
564508,13,0
564508,11,6
598402,8,5
598402,17,11
598402,1,2
598402,18,0
598402,10,11
598402,14,0
598402,5,1
598402,15,36
598402,12,0
598402,2,50
598402,07,0
598402,3,29
598402,13,0
598402,11,7
540242,8,10
540242,17,35
540242,1,5
540242,18,6
540242,10,38
540242,14,0
540242,5,1
540242,15,33
540242,12,0
540242,2,89
540242,7,20
540242,3,81
540242,13,3
540242,11,17
564605,8,3
564605,17,13
564605,1,3
564605,18,2
564605,10,8
564605,14,0
564605,5,1
564605,15,7
564605,12,0
564605,2,42
564605,7,4
564605,3,18
564605,13,0
564605,11,6
564257,8,2
564257,17,7
564257,1,1
564257,18,0
564257,10,2
564257,14,0
564257,5,3
564257,15,5
564257,12,0
564257,2,26
564257,7,5
564257,3,20
564257,13,1
564257,11,4
540285,8,21
540285,17,24
540285,1,4
540285,18,5
540285,10,18
540285,14,0
540285,5,1
540285,15,16
540285,12,0
540285,2,75
540285,7,3
540285,3,93
540285,13,0
540285,11,9
513580,8,8
513580,17,6
513580,1,2
513580,18,11
513580,10,26
513580,14,0
513580,05,0
513580,15,21
513580,12,0
513580,2,63
513580,07,0
513580,3,40
513580,13,5
513580,11,3
540315,8,32
540315,17,45
540315,1,10
540315,18,9
540315,10,36
540315,14,0
540315,5,6
540315,15,74
540315,12,0
540315,2,200
540315,7,19
540315,3,91
540315,13,8
540315,11,25
540323,8,6
540323,17,15
540323,1,4
540323,18,2
540323,10,23
540323,14,0
540323,5,3
540323,15,20
540323,12,0
540323,2,45
540323,7,19
540323,3,69
540323,13,0
540323,11,6
564249,8,4
564249,17,14
564249,01,0
564249,18,0
564249,10,11
564249,14,0
564249,05,0
564249,15,8
564249,12,0
564249,2,28
564249,7,10
564249,3,37
564249,13,0
564249,11,12
540358,8,7
540358,17,11
540358,1,1
540358,18,1
540358,10,22
540358,14,0
540358,5,1
540358,15,5
540358,12,0
540358,2,37
540358,7,3
540358,3,59
540358,13,0
540358,11,5
540374,8,9
540374,17,21
540374,1,4
540374,18,6
540374,10,18
540374,14,0
540374,5,2
540374,15,29
540374,12,0
540374,2,71
540374,7,3
540374,3,36
540374,13,1
540374,11,11
540391,8,18
540391,17,22
540391,1,8
540391,18,2
540391,10,43
540391,14,0
540391,5,3
540391,15,12
540391,12,0
540391,2,102
540391,7,8
540391,3,97
540391,13,1
540391,11,13
540404,8,45
540404,17,105
540404,1,25
540404,18,147
540404,10,83
540404,14,0
540404,5,9
540404,15,161
540404,12,1
540404,2,330
540404,7,27
540404,3,234
540404,13,5
540404,11,47
540439,8,30
540439,17,52
540439,1,4
540439,18,7
540439,10,28
540439,14,0
540439,5,2
540439,15,53
540439,12,0
540439,2,157
540439,7,10
540439,3,109
540439,13,0
540439,11,13
540447,8,15
540447,17,35
540447,1,11
540447,18,5
540447,10,75
540447,14,0
540447,5,2
540447,15,22
540447,12,0
540447,2,127
540447,7,4
540447,3,58
540447,13,2
540447,11,6
598461,8,7
598461,17,6
598461,1,7
598461,18,1
598461,10,34
598461,14,0
598461,05,0
598461,15,23
598461,12,1
598461,2,37
598461,7,1
598461,3,48
598461,13,0
598461,11,11
599204,8,1
599204,17,4
599204,01,0
599204,18,0
599204,10,15
599204,14,0
599204,05,0
599204,15,2
599204,12,0
599204,2,14
599204,7,7
599204,3,18
599204,13,0
599204,11,1
540498,8,29
540498,17,53
540498,1,13
540498,18,7
540498,10,82
540498,14,2
540498,5,9
540498,15,55
540498,12,0
540498,2,229
540498,7,18
540498,3,206
540498,13,10
540498,11,34
513555,8,5
513555,17,9
513555,1,3
513555,18,0
513555,10,8
513555,14,0
513555,05,0
513555,15,9
513555,12,0
513555,2,59
513555,7,6
513555,3,30
513555,13,0
513555,11,1
529681,8,3
529681,17,9
529681,1,2
529681,18,3
529681,10,12
529681,14,0
529681,5,1
529681,15,21
529681,12,0
529681,2,37
529681,7,2
529681,3,21
529681,13,0
529681,11,6
540536,8,7
540536,17,16
540536,1,11
540536,18,6
540536,10,12
540536,14,1
540536,5,1
540536,15,40
540536,12,0
540536,2,62
540536,7,5
540536,3,38
540536,13,0
540536,11,17
540552,8,27
540552,17,50
540552,1,13
540552,18,8
540552,10,143
540552,14,0
540552,5,3
540552,15,67
540552,12,0
540552,2,167
540552,7,25
540552,3,131
540552,13,1
540552,11,27
540579,8,9
540579,17,2
540579,1,2
540579,18,0
540579,10,3
540579,14,0
540579,05,0
540579,15,8
540579,12,0
540579,2,23
540579,7,6
540579,3,54
540579,13,2
540579,11,6
540587,8,2
540587,17,5
540587,1,1
540587,18,8
540587,10,2
540587,14,0
540587,5,2
540587,15,13
540587,12,0
540587,2,26
540587,7,3
540587,3,16
540587,13,0
540587,11,5
540625,8,15
540625,17,35
540625,1,3
540625,18,9
540625,10,10
540625,14,0
540625,5,5
540625,15,21
540625,12,0
540625,2,92
540625,7,8
540625,3,91
540625,13,1
540625,11,24
564346,8,3
564346,17,4
564346,1,1
564346,18,2
564346,10,24
564346,14,0
564346,05,0
564346,15,5
564346,12,1
564346,2,30
564346,7,4
564346,3,20
564346,13,0
564346,11,1
513521,8,1
513521,17,8
513521,01,0
513521,18,0
513521,10,16
513521,14,0
513521,05,0
513521,15,3
513521,12,0
513521,2,18
513521,7,1
513521,3,11
513521,13,0
513521,11,3
598411,8,26
598411,17,30
598411,1,5
598411,18,3
598411,10,20
598411,14,0
598411,5,2
598411,15,38
598411,12,0
598411,2,75
598411,7,11
598411,3,84
598411,13,0
598411,11,11
540714,8,21
540714,17,32
540714,1,4
540714,18,4
540714,10,22
540714,14,0
540714,5,6
540714,15,32
540714,12,0
540714,2,131
540714,7,3
540714,3,157
540714,13,0
540714,11,23
540749,8,7
540749,17,44
540749,1,1
540749,18,0
540749,10,21
540749,14,0
540749,5,3
540749,15,42
540749,12,0
540749,2,71
540749,7,3
540749,3,30
540749,13,0
540749,11,17
540757,8,60
540757,17,127
540757,1,20
540757,18,27
540757,10,137
540757,14,0
540757,5,8
540757,15,91
540757,12,3
540757,2,386
540757,7,28
540757,3,266
540757,13,3
540757,11,75
599751,8,2
599751,17,0
599751,01,0
599751,18,1
599751,10,12
599751,14,0
599751,05,0
599751,15,2
599751,12,0
599751,2,11
599751,7,2
599751,3,15
599751,13,0
599751,11,2
540781,8,17
540781,17,16
540781,1,7
540781,18,3
540781,10,23
540781,14,0
540781,5,2
540781,15,24
540781,12,0
540781,2,92
540781,7,37
540781,3,106
540781,13,1
540781,11,10
540790,8,17
540790,17,36
540790,1,2
540790,18,4
540790,10,23
540790,14,0
540790,5,2
540790,15,7
540790,12,1
540790,2,112
540790,7,5
540790,3,79
540790,13,0
540790,11,19
564478,8,6
564478,17,8
564478,1,1
564478,18,3
564478,10,4
564478,14,0
564478,05,0
564478,15,10
564478,12,1
564478,2,56
564478,7,1
564478,3,27
564478,13,0
564478,11,10
540811,8,21
540811,17,49
540811,1,8
540811,18,6
540811,10,22
540811,14,0
540811,5,5
540811,15,52
540811,12,1
540811,2,135
540811,7,11
540811,3,139
540811,13,1
540811,11,18
540820,8,25
540820,17,30
540820,1,2
540820,18,1
540820,10,78
540820,14,0
540820,5,2
540820,15,16
540820,12,0
540820,2,64
540820,7,15
540820,3,75
540820,13,3
540820,11,5
540846,8,15
540846,17,32
540846,1,9
540846,18,2
540846,10,178
540846,14,2
540846,5,1
540846,15,12
540846,12,0
540846,2,83
540846,7,9
540846,3,50
540846,13,0
540846,11,16
564524,8,10
564524,17,24
564524,1,1
564524,18,1
564524,10,10
564524,14,0
564524,5,1
564524,15,10
564524,12,0
564524,2,28
564524,7,5
564524,3,26
564524,13,0
564524,11,7
564222,8,3
564222,17,0
564222,1,1
564222,18,2
564222,10,4
564222,14,0
564222,5,1
564222,15,5
564222,12,1
564222,2,11
564222,7,2
564222,3,10
564222,13,2
564222,11,1
540889,8,25
540889,17,24
540889,1,17
540889,18,7
540889,10,31
540889,14,0
540889,5,3
540889,15,61
540889,12,0
540889,2,94
540889,7,21
540889,3,163
540889,13,0
540889,11,21
540897,8,10
540897,17,10
540897,1,2
540897,18,1
540897,10,13
540897,14,0
540897,05,0
540897,15,4
540897,12,0
540897,2,22
540897,7,4
540897,3,49
540897,13,1
540897,11,7
540901,8,84
540901,17,81
540901,1,24
540901,18,20
540901,10,86
540901,14,0
540901,5,2
540901,15,81
540901,12,1
540901,2,239
540901,7,41
540901,3,327
540901,13,1
540901,11,50
513571,8,4
513571,17,5
513571,1,2
513571,18,4
513571,10,4
513571,14,0
513571,05,0
513571,15,13
513571,12,0
513571,2,24
513571,07,0
513571,3,6
513571,13,0
513571,11,3
540935,8,37
540935,17,60
540935,1,12
540935,18,14
540935,10,53
540935,14,0
540935,5,8
540935,15,110
540935,12,2
540935,2,200
540935,7,11
540935,3,223
540935,13,0
540935,11,27
540943,8,14
540943,17,16
540943,1,1
540943,18,4
540943,10,9
540943,14,0
540943,5,2
540943,15,12
540943,12,0
540943,2,65
540943,7,1
540943,3,53
540943,13,0
540943,11,6
540951,8,16
540951,17,23
540951,1,7
540951,18,10
540951,10,64
540951,14,0
540951,05,0
540951,15,35
540951,12,1
540951,2,114
540951,7,11
540951,3,60
540951,13,1
540951,11,13
540960,8,1
540960,17,11
540960,1,2
540960,18,18
540960,10,9
540960,14,0
540960,5,3
540960,15,10
540960,12,0
540960,2,46
540960,7,3
540960,3,43
540960,13,2
540960,11,12
598470,8,10
598470,17,12
598470,1,7
598470,18,8
598470,10,23
598470,14,0
598470,05,0
598470,15,5
598470,12,0
598470,2,64
598470,7,1
598470,3,38
598470,13,0
598470,11,7
598372,8,1
598372,17,7
598372,01,0
598372,18,2
598372,10,12
598372,14,0
598372,05,0
598372,15,8
598372,12,0
598372,2,10
598372,7,4
598372,3,18
598372,13,1
598372,11,0
541010,8,6
541010,17,10
541010,1,1
541010,18,0
541010,10,12
541010,14,0
541010,05,0
541010,15,7
541010,12,0
541010,2,39
541010,7,3
541010,3,33
541010,13,0
541010,11,8
541028,8,7
541028,17,20
541028,1,1
541028,18,6
541028,10,44
541028,14,0
541028,05,0
541028,15,18
541028,12,2
541028,2,87
541028,7,6
541028,3,32
541028,13,1
541028,11,6
541044,8,43
541044,17,83
541044,1,7
541044,18,7
541044,10,182
541044,14,0
541044,5,6
541044,15,42
541044,12,0
541044,2,207
541044,7,32
541044,3,242
541044,13,2
541044,11,38
541052,8,12
541052,17,32
541052,01,0
541052,18,10
541052,10,19
541052,14,0
541052,5,3
541052,15,44
541052,12,1
541052,2,122
541052,7,8
541052,3,74
541052,13,1
541052,11,14
564214,08,0
564214,17,4
564214,1,3
564214,18,1
564214,10,8
564214,14,0
564214,05,0
564214,15,9
564214,12,5
564214,2,21
564214,7,1
564214,3,8
564214,13,6
564214,11,8
541087,8,12
541087,17,30
541087,1,5
541087,18,3
541087,10,55
541087,14,0
541087,5,6
541087,15,18
541087,12,0
541087,2,96
541087,7,6
541087,3,84
541087,13,2
541087,11,11
564486,8,38
564486,17,45
564486,1,10
564486,18,3
564486,10,57
564486,14,0
564486,5,2
564486,15,75
564486,12,5
564486,2,164
564486,7,9
564486,3,104
564486,13,1
564486,11,23
541133,8,5
541133,17,21
541133,1,4
541133,18,2
541133,10,53
541133,14,0
541133,5,3
541133,15,12
541133,12,12
541133,2,78
541133,7,11
541133,3,73
541133,13,0
541133,11,13
539911,8,1421
539911,17,1580
539911,1,373
539911,18,444
539911,10,1274
539911,14,18
539911,5,65
539911,15,2400
539911,12,60
539911,2,6244
539911,7,664
539911,3,5553
539911,13,46
539911,11,700
513547,8,8
513547,17,3
513547,1,2
513547,18,4
513547,10,11
513547,14,1
513547,5,3
513547,15,40
513547,12,0
513547,2,20
513547,7,2
513547,3,50
513547,13,1
513547,11,5
564389,8,6
564389,17,8
564389,1,2
564389,18,1
564389,10,14
564389,14,0
564389,05,0
564389,15,20
564389,12,0
564389,2,24
564389,7,5
564389,3,17
564389,13,0
564389,11,7
598488,08,0
598488,17,8
598488,1,1
598488,18,5
598488,10,8
598488,14,0
598488,5,5
598488,15,20
598488,12,0
598488,2,64
598488,7,1
598488,3,29
598488,13,1
598488,11,2
541206,8,21
541206,17,34
541206,1,2
541206,18,10
541206,10,48
541206,14,2
541206,5,5
541206,15,73
541206,12,0
541206,2,121
541206,7,9
541206,3,88
541206,13,1
541206,11,25
541231,8,126
541231,17,231
541231,1,39
541231,18,59
541231,10,266
541231,14,1
541231,5,17
541231,15,372
541231,12,3
541231,2,964
541231,7,61
541231,3,621
541231,13,2
541231,11,101
541257,8,7
541257,17,11
541257,01,0
541257,18,6
541257,10,18
541257,14,0
541257,5,4
541257,15,15
541257,12,0
541257,2,35
541257,7,6
541257,3,44
541257,13,0
541257,11,6
541273,8,9
541273,17,10
541273,1,2
541273,18,1
541273,10,10
541273,14,0
541273,5,1
541273,15,41
541273,12,0
541273,2,41
541273,07,0
541273,3,29
541273,13,1
541273,11,5
541281,8,282
541281,17,339
541281,1,93
541281,18,61
541281,10,376
541281,14,4
541281,5,35
541281,15,366
541281,12,7
541281,2,1148
541281,7,178
541281,3,1589
541281,13,14
541281,11,193
564630,8,7
564630,17,18
564630,1,2
564630,18,2
564630,10,8
564630,14,0
564630,05,0
564630,15,13
564630,12,0
564630,2,61
564630,7,3
564630,3,45
564630,13,0
564630,11,1
541311,8,11
541311,17,8
541311,1,1
541311,18,1
541311,10,26
541311,14,0
541311,5,1
541311,15,25
541311,12,0
541311,2,43
541311,7,1
541311,3,39
541311,13,0
541311,11,3
541320,8,14
541320,17,14
541320,1,7
541320,18,3
541320,10,12
541320,14,0
541320,5,4
541320,15,34
541320,12,0
541320,2,74
541320,7,6
541320,3,65
541320,13,2
541320,11,8
541338,8,59
541338,17,52
541338,1,18
541338,18,14
541338,10,26
541338,14,0
541338,5,3
541338,15,106
541338,12,0
541338,2,171
541338,7,32
541338,3,195
541338,13,0
541338,11,18
564583,8,2
564583,17,17
564583,01,0
564583,18,1
564583,10,14
564583,14,0
564583,05,0
564583,15,17
564583,12,0
564583,2,33
564583,7,1
564583,3,24
564583,13,0
564583,11,0
541371,8,6
541371,17,15
541371,1,3
541371,18,4
541371,10,29
541371,14,0
541371,5,3
541371,15,21
541371,12,12
541371,2,41
541371,7,3
541371,3,34
541371,13,0
541371,11,4
541389,8,13
541389,17,10
541389,1,1
541389,18,2
541389,10,29
541389,14,0
541389,5,1
541389,15,13
541389,12,6
541389,2,43
541389,7,13
541389,3,76
541389,13,0
541389,11,8
541397,8,18
541397,17,35
541397,1,2
541397,18,5
541397,10,49
541397,14,0
541397,5,2
541397,15,32
541397,12,0
541397,2,126
541397,7,9
541397,3,74
541397,13,2
541397,11,12
564273,8,2
564273,17,8
564273,1,1
564273,18,0
564273,10,18
564273,14,0
564273,5,1
564273,15,3
564273,12,0
564273,2,10
564273,7,11
564273,3,12
564273,13,0
564273,11,1
541419,8,8
541419,17,20
541419,1,1
541419,18,7
541419,10,19
541419,14,0
541419,5,4
541419,15,10
541419,12,0
541419,2,50
541419,7,5
541419,3,35
541419,13,2
541419,11,8
529664,8,2
529664,17,6
529664,01,0
529664,18,2
529664,10,2
529664,14,0
529664,05,0
529664,15,2
529664,12,0
529664,2,9
529664,07,0
529664,3,2
529664,13,0
529664,11,5
541427,8,28
541427,17,21
541427,1,6
541427,18,3
541427,10,25
541427,14,1
541427,5,1
541427,15,57
541427,12,1
541427,2,106
541427,7,10
541427,3,77
541427,13,4
541427,11,8
598429,8,13
598429,17,13
598429,1,4
598429,18,3
598429,10,32
598429,14,0
598429,5,1
598429,15,29
598429,12,0
598429,2,58
598429,7,4
598429,3,63
598429,13,2
598429,11,7
541451,8,3
541451,17,13
541451,1,1
541451,18,3
541451,10,20
541451,14,0
541451,05,0
541451,15,10
541451,12,1
541451,2,36
541451,7,2
541451,3,37
541451,13,0
541451,11,8
598330,08,0
598330,17,15
598330,01,0
598330,18,2
598330,10,14
598330,14,0
598330,05,0
598330,15,4
598330,12,1
598330,2,16
598330,07,0
598330,3,14
598330,13,2
598330,11,4
513539,8,3
513539,17,7
513539,1,2
513539,18,1
513539,10,9
513539,14,1
513539,5,1
513539,15,1
513539,12,1
513539,2,33
513539,7,9
513539,3,43
513539,13,0
513539,11,7
541508,8,20
541508,17,32
541508,1,4
541508,18,6
541508,10,22
541508,14,1
541508,5,2
541508,15,61
541508,12,2
541508,2,161
541508,7,15
541508,3,90
541508,13,1
541508,11,32
541516,8,31
541516,17,28
541516,1,4
541516,18,1
541516,10,18
541516,14,1
541516,5,1
541516,15,23
541516,12,0
541516,2,109
541516,7,11
541516,3,96
541516,13,2
541516,11,13
541524,8,10
541524,17,25
541524,1,8
541524,18,6
541524,10,25
541524,14,0
541524,5,4
541524,15,45
541524,12,0
541524,2,73
541524,7,9
541524,3,36
541524,13,1
541524,11,9
541541,8,28
541541,17,11
541541,01,0
541541,18,0
541541,10,9
541541,14,0
541541,05,0
541541,15,14
541541,12,0
541541,2,56
541541,7,15
541541,3,170
541541,13,0
541541,11,13
564362,8,11
564362,17,3
564362,1,3
564362,18,0
564362,10,31
564362,14,0
564362,05,0
564362,15,9
564362,12,0
564362,2,30
564362,07,0
564362,3,15
564362,13,0
564362,11,4
541567,8,13
541567,17,21
541567,1,4
541567,18,5
541567,10,16
541567,14,0
541567,05,0
541567,15,17
541567,12,0
541567,2,52
541567,7,4
541567,3,31
541567,13,0
541567,11,10
598437,8,5
598437,17,5
598437,01,0
598437,18,1
598437,10,3
598437,14,0
598437,5,2
598437,15,15
598437,12,0
598437,2,42
598437,07,0
598437,3,4
598437,13,0
598437,11,5
541583,8,11
541583,17,5
541583,1,4
541583,18,5
541583,10,22
541583,14,0
541583,5,1
541583,15,15
541583,12,0
541583,2,50
541583,7,4
541583,3,55
541583,13,0
541583,11,7
541591,8,22
541591,17,37
541591,1,6
541591,18,4
541591,10,92
541591,14,0
541591,5,3
541591,15,26
541591,12,2
541591,2,127
541591,7,7
541591,3,124
541591,13,0
541591,11,29
541613,8,12
541613,17,16
541613,1,3
541613,18,2
541613,10,23
541613,14,0
541613,5,2
541613,15,24
541613,12,0
541613,2,79
541613,7,11
541613,3,43
541613,13,0
541613,11,14
564320,8,4
564320,17,22
564320,1,2
564320,18,0
564320,10,2
564320,14,1
564320,05,0
564320,15,7
564320,12,0
564320,2,37
564320,7,2
564320,3,15
564320,13,0
564320,11,3
513512,8,9
513512,17,10
513512,1,5
513512,18,2
513512,10,14
513512,14,0
513512,5,1
513512,15,19
513512,12,0
513512,2,71
513512,07,0
513512,3,47
513512,13,0
513512,11,6
564338,8,7
564338,17,5
564338,1,1
564338,18,0
564338,10,5
564338,14,0
564338,5,1
564338,15,4
564338,12,0
564338,2,15
564338,7,3
564338,3,23
564338,13,0
564338,11,2
565423,08,0
565423,17,4
565423,01,0
565423,18,2
565423,10,1
565423,14,0
565423,05,0
565423,15,8
565423,12,0
565423,2,26
565423,07,0
565423,3,6
565423,13,3
565423,11,2
541672,8,3
541672,17,15
541672,01,0
541672,18,0
541672,10,7
541672,14,0
541672,05,0
541672,15,34
541672,12,0
541672,2,60
541672,7,2
541672,3,29
541672,13,0
541672,11,7
565041,8,2
565041,17,7
565041,01,0
565041,18,0
565041,10,6
565041,14,0
565041,5,4
565041,15,7
565041,12,0
565041,2,24
565041,07,0
565041,3,25
565041,13,1
565041,11,8
541699,8,22
541699,17,36
541699,1,10
541699,18,8
541699,10,29
541699,14,0
541699,5,2
541699,15,95
541699,12,0
541699,2,197
541699,7,12
541699,3,118
541699,13,2
541699,11,23
565181,08,0
565181,17,17
565181,1,1
