563307,,2,,1,,,,,,36,41,1,,,,,,,3,,20,,,,10,2,
563315,,,2,1,,1,,,,11,27,,,,,,,,2,,19,,,,1,,
563323,,1,,,,1,3,,,113,172,10,3,,4,,,,36,,189,1,1,,9,6,1
563331,,,,,,,,,,19,48,,,,,,,,3,,38,,3,,,1,
563340,,,,,,,7,1,2,181,178,3,5,,,,,,41,,114,,1,,4,6,
563358,,1,,,,,4,,,95,130,2,1,,,1,,,21,,57,4,1,,15,1,
563366,,1,,,,2,,,,17,22,,,,,,,,3,,2,,,,3,,1
563374,,,,,,,,,,21,34,2,,,,,,,3,,5,,,,8,,
563382,,4,,3,,1,4,,,168,197,5,2,,2,,,,45,,113,2,,,18,1,
563404,,3,,,,3,2,,2,340,404,18,5,,13,1,,,46,,200,,1,,36,8,1
563412,,,,,,,2,,,30,35,,1,,,,,,3,,32,,2,,3,2,
563439,,,,1,,5,1,,,50,115,,2,,2,,,,14,,79,,,,17,1,
563447,,,,1,,,,,,4,30,1,,,,,,,,,10,,,,2,,
563455,,1,,,,1,1,,,12,38,3,2,,1,2,,,1,,24,1,1,,7,,
563463,,,,,,2,1,,,30,51,,,,,,,,21,,39,,,,1,,
563471,,,,,,1,5,2,,104,64,2,2,,5,1,,,32,,52,,,,6,8,
563480,,,,,,,,,,30,25,,1,,,,,,6,,5,,,,3,,
563498,,,,,,9,1,,,28,30,4,,,,,,,5,,27,,,,2,1,
563501,,2,,,,2,8,,,186,202,9,,,1,,,,25,,51,3,,,10,1,
563510,,107,,22,,42,124,,28,10292,6200,495,76,,104,23,,,2120,,2003,16,77,,961,115,43
563528,,,,1,,1,1,,,99,30,,2,,1,,,,24,,9,1,2,,11,2,
563536,,,,,,,1,,,120,28,7,,,1,,,,17,,17,,,,4,,
563544,,,,,,,,,,26,15,1,,,,,,,2,,10,,,,8,1,
563552,,10,,1,,10,14,,1,581,478,31,4,,6,1,,,136,,189,6,5,,58,28,4
563561,,3,,,,,2,,,135,95,5,2,,4,,,,25,,43,2,1,,16,5,
563579,,9,,1,,1,12,,,223,125,2,,,,,,,35,,55,4,1,,17,4,
563587,,1,,,,,1,,,40,35,4,,,,,,,,,10,,,,7,,
563595,,1,,,,2,4,,1,286,149,15,1,,8,4,,,58,,61,,,,43,6,
563609,,7,,,,1,2,,1,177,113,6,,,3,,,,46,,54,2,1,,21,1,
563617,,3,,1,,1,2,,,35,38,,,,2,,,,2,,34,3,,,1,1,1
563625,,,,,,,1,,1,29,12,2,,,,,,,4,,7,,,,2,,
563633,,4,,1,,4,4,,1,229,135,12,5,,1,,,,45,,50,1,1,,25,6,2
563641,,10,,,,3,5,,3,254,172,9,6,,2,1,,,32,,39,,7,,35,,3
563650,,,,,,,1,,,54,19,,3,,,,,,3,,11,,,,12,,
563668,,3,,1,,3,4,,,204,150,3,3,,3,3,,,39,,103,2,6,,30,2,1
563676,,2,,,,1,,,,66,68,7,1,,,,,,16,,20,2,,,8,3,1
563684,,,,,,,,,,68,24,2,,,,,,,13,,11,,,,17,1,
563692,,6,,,,1,8,,2,402,221,17,,,7,,,,78,,75,2,1,,40,15,2
563706,,5,,3,,,7,,,377,140,11,,,6,1,,,55,,49,3,2,,32,2,1
563714,,,,,,1,2,,,111,67,7,,,5,,,,29,,23,1,3,,15,2,
563722,,,,,,,,,1,13,20,,,,,,,,6,,11,,,,12,,
563731,,,,,,,1,,1,166,107,9,1,,2,,,,15,,36,,1,,17,2,
563749,,1,,2,,3,15,,1,391,213,22,6,,3,2,,,63,,152,2,7,,32,11,4
563757,,5,,,,,4,,,197,158,8,1,,6,,,,29,,74,2,5,,12,5,
563765,,1,,,,,5,,1,31,36,1,,,1,,,,1,,8,,,,16,,
563773,,1,,,,,1,,,49,21,,3,,1,,,,11,,17,,,,2,,
563781,,5,,,,,2,,,113,115,15,,,2,,,,26,,57,,1,,20,,2
563790,,11,,1,,5,10,,2,545,280,13,4,,3,1,,,99,,88,3,4,,64,6,5
563803,,3,,1,,,7,,,122,62,8,,,,1,,,29,,24,1,1,,20,3,1
563811,,12,,2,,6,21,,3,830,419,33,10,,6,4,,,117,,200,7,5,,74,7,1
563820,,15,,5,,11,26,,3,1104,931,40,14,,19,3,,,218,,400,6,18,,132,28,8
563838,,14,,1,,5,17,,2,472,361,22,8,,7,1,,,70,,159,1,5,,38,19,6
563846,,,,,,,,,,22,31,,,,,,,,2,,16,1,,,1,,
563854,,7,,1,,,6,,,270,130,7,,,1,,,,35,,37,2,6,,20,1,
563862,,2,,,,1,2,,,129,81,7,2,,,,,,18,,34,2,,,10,1,
563871,,27,,9,,7,31,,3,1574,858,64,16,,31,5,,,286,,308,9,32,,163,32,11
563889,,278,,70,,72,455,,61,20794,14998,1056,121,,208,38,,,6434,,4555,71,85,,1756,268,92
563897,,,,,,,4,,,35,35,1,,,1,,,,4,,13,,,,13,,
563901,,3,,,,3,7,,,149,126,11,1,,2,1,,,28,,41,,,,27,6,3
563919,,1,,,,1,19,,,120,102,3,1,,1,2,,,37,,89,3,1,,12,4,1
563927,,,,,,,,,,2,13,,,,,,,,1,,3,1,,,1,1,
563935,,1,,,,2,2,,,56,114,2,,,2,,,,39,,73,1,,,9,5,4
563943,,3,,,,,1,,,41,24,1,,,,,,,3,,3,,,,1,,
563951,,,,,,1,1,,,9,13,1,1,,,,,,1,,2,1,,,2,,
563960,,9,,5,,3,32,,2,484,393,71,3,,12,7,,,106,,165,5,5,,82,13,4
563978,,,,1,,,1,,,26,12,3,,,,,,1,5,,3,,,,6,1,
563986,,1,,,,3,3,,,91,93,11,1,,,,,1,12,,28,,,,21,,
563994,,1,,,,,,,,71,59,5,1,,1,,,,33,,31,,,,7,3,1
564028,,16,,5,,5,22,,4,1100,1154,70,8,,20,1,,,445,,408,11,14,,79,31,4
564036,,1,,1,,,1,,,65,79,,1,,2,2,,,16,,27,7,2,,9,3,
564044,,13,,1,,10,8,,3,368,403,17,2,,11,1,,,141,,126,9,2,,44,7,7
564052,,2,,,,,3,,,34,40,2,2,,,,,,3,,32,,,,7,4,
564061,,12,,3,,4,19,,4,453,435,35,7,,5,3,,,118,,151,6,4,,59,18,5
564079,,,,,,,,,,25,12,,1,,,,,,9,,27,,,,1,,
564087,,,,,,,,1,,30,62,,,,2,,,,4,,24,1,,,3,1,1
564095,,25,,2,,9,46,,2,858,1190,32,14,,28,4,,,256,,571,13,8,,84,45,8
564109,,7,,,,,11,,,119,143,7,6,,2,,,,25,,59,4,1,,12,4,2
564117,,19,,8,,5,29,,4,906,891,30,4,,17,1,,,308,,361,7,6,,93,26,4
564125,,2,,,,1,,,,21,24,3,1,,,,,,8,,30,2,,,2,,
564133,,4,,1,,1,2,,,41,63,3,,,,,,,88,,47,2,,,8,6,1
564141,,1,,,,1,,,,74,52,2,1,,,1,,,6,,18,1,1,,10,5,
564150,,,,,,,,,,30,5,,,,,,,,1,,2,,,,1,,
564168,,1,,,,,2,,,50,68,5,1,,2,1,,,22,,43,1,,,9,2,
564176,,,,,,1,1,,1,64,43,3,,,,,,,14,,8,2,,,7,,2
564184,,,,1,,,3,,1,110,100,4,1,,2,1,,,35,,51,,3,,13,5,3
564192,,2,,,,,,,,29,41,6,,,,1,,,3,,19,,,,5,,
564206,,1,,,,1,3,,,104,114,6,,,,,,,32,,39,,,,26,3,
564214,,,,,,,,,,14,23,1,2,,,,,,,,2,,,,3,,
564222,,1,,,,,,,,6,15,,,,,,,,,,13,,,,1,,
564231,,1,,1,,,5,,2,229,196,10,2,,4,,,,40,,71,1,2,,18,3,3
564249,,,,,,,,,,31,46,,1,,,,,,9,,14,,1,,3,,
564257,,1,,,,,2,,,16,27,3,,,,,,,1,,12,,1,,9,,
564265,,11,,4,,3,13,,1,471,463,20,4,,16,2,,,185,,291,11,6,,52,17,
564273,,,,,,,,,,17,23,,,,,,,,3,,1,,,,9,,
564281,,,,,,,3,,,91,78,10,,,1,,,,39,,51,1,,,8,,1
564290,,4,,1,,2,9,,1,180,213,6,,,4,,,,31,,81,,,,15,5,1
564303,,9,,,,1,4,,,131,132,16,1,,4,1,,,29,,28,,3,,30,6,1
564311,,1,,,,1,3,,,17,23,,,,,2,,,13,,46,3,1,,4,1,
564320,,,,,,,,,,16,39,1,,,,,,,3,,9,,,,3,2,
564338,,1,,,,,,,,15,18,,,,1,,,,4,,10,,,,2,,
564346,,,,1,,,,,,32,38,4,,,,,,,2,,4,2,,,10,,
564354,,13,,2,,1,6,,,252,251,9,3,,5,1,,,37,,57,,2,,15,9,
564362,,1,,,,1,,,,28,23,1,,,1,,,,4,,6,,,,22,2,
564371,,13,,2,,2,9,,3,285,386,18,3,,8,2,,,124,,205,8,1,,44,7,2
564389,,1,,1,,,,,,15,37,,,,1,,,,6,,20,,,,9,,2
564397,,5,,2,,2,4,,1,121,104,5,,,1,,,,40,,79,,,,15,1,1
564401,,2,,,,,,,,41,25,1,,,,,,,4,,6,,,,3,,
564419,,,,1,,,,,,26,45,1,1,,2,,,,3,,10,,,,6,1,
564427,,5,,2,,1,6,,1,220,142,10,1,,7,,,,44,,37,4,2,,28,5,
564435,,3,,,,3,4,,,103,62,,,,,,,,10,,12,1,,,7,1,
564443,,5,,,,,,,,64,33,,,,,,,,16,,27,,,,2,2,3
564451,,3,,,,,3,,,45,26,3,,,,,,,7,,5,1,,,10,2,
564460,,2,,,,,,,1,147,93,5,2,,1,,,,29,,22,1,,,10,,
564478,,1,,,,,,,,33,49,1,,,,,,,5,,15,,,,9,,
564486,,6,,1,,,1,,1,169,184,12,3,,2,,,,16,,84,,2,,37,5,
564494,,4,,1,,2,9,,1,109,213,40,3,,3,1,,,51,,175,5,1,,12,4,1
564508,,,,,,1,,,1,66,39,2,1,,1,,,,6,,21,1,,,17,2,
564516,,3,,,,2,,,2,63,37,3,1,,1,1,,,12,,25,1,3,,4,1,1
564524,,,,1,,,,,,29,38,,,,,,,,6,,22,1,,,6,1,
564532,,,,,,,3,,1,105,101,2,2,,,,,,19,,57,,,,9,,
564541,,,,,,,5,,1,39,43,3,,,,,,,13,,18,1,1,,11,2,1
564559,,2,,,,,,,,36,28,3,,,,,,,2,,20,,,,11,2,
564567,,44,7,11,,23,74,5,17,4921,3842,271,40,,25,11,,,842,,1652,29,26,,403,55,45
564575,,5,,,,2,8,,,171,197,11,,,2,,,,18,,138,,3,,12,4,1
564583,,1,,,,1,1,,,18,23,3,,,,,,,3,,17,,,,6,1,
564591,,4,,3,,2,8,,3,437,425,18,3,,2,,,,54,,227,4,1,,34,6,4
564605,,,,,,2,1,,,15,45,1,1,,,,,,1,,7,,,,3,,
564613,,,,,,,2,,,46,56,5,2,,,1,,,12,,44,,1,,14,1,
564621,,2,,,,,2,,,185,180,8,1,,,,,,27,,89,2,,,23,1,
564630,,,,,,1,,,,53,55,1,,,2,,,,13,,18,2,,,7,,
564648,,,,,,1,2,,,37,70,1,,,,,,,4,,30,,,,4,2,
564656,,5,,3,,1,3,,2,313,294,135,7,,3,,,,25,,181,,4,,38,5,
564664,,,,,,,2,,,16,16,,,,,,,,3,,6,,,,,,
564672,,2,,,,1,3,,,64,40,2,,,,,,,8,,26,,,,13,1,1
564681,,,,,,1,3,,,40,46,,,,,,,,5,,33,2,,,4,2,
564699,,1,,,,,,,,18,11,,,,1,,,,2,,17,,,,3,,1
564702,,,,,,2,,,,22,5,,,,,,,,,,4,,,,,2,
564711,,9,,,,2,6,1,3,188,184,5,6,,2,,,,27,,103,2,2,,19,4,1
564729,,1,,1,,1,,,1,45,59,1,,,2,1,,,8,,58,1,,,7,,
564737,,2,,,,,2,,,14,20,2,1,,,,,,2,,18,,,,4,,
564745,,2,,,,,5,1,,111,108,3,1,,2,,,,16,,45,1,,,12,,1
564753,,1,,,,,1,,,69,76,2,,,,,,,7,,34,,1,,11,,
564761,,,,,,1,1,,,52,35,,1,,1,,,,1,,12,,,,7,,
564770,,,1,,,,1,,,12,38,2,,,,,,,2,,30,,,,3,,
564788,,,,,,,,,,12,15,,,,1,,,,,,5,,1,,,,
564796,,1,,,,,1,,,21,32,,1,,1,,,,1,,4,,,,4,,
564800,,,,,,,,,,51,24,6,2,,1,,,,9,,13,1,,,4,3,
564818,,1,,,,,1,,,87,51,,3,,,,,,6,,29,,,,5,2,
564826,,1,,,,,2,,,56,49,1,,,2,,,,5,,14,1,,,3,3,1
564834,,,,,,1,3,,,40,41,,1,,,,,,7,,50,,1,,15,2,
564842,,1,,,,,3,,,67,26,1,,,,,,,4,,17,,,,4,1,
564851,,6,,1,,,5,,1,184,134,6,6,,,1,,,36,,94,1,3,,15,3,1
564869,,1,,,,,1,,,91,32,8,1,,1,3,,,8,,11,,,,15,1,
564877,,7,,,,3,10,,1,229,158,59,6,,3,,,,39,,212,1,1,,17,9,1
564885,,,,,,,1,,,48,21,2,,,,,,,10,,14,1,,,9,4,
564893,,2,,,,2,5,,,96,88,7,3,,3,,,,17,,29,,,,5,,1
564907,,,,1,,,,,,82,32,7,,,,,,,6,,2,,,,3,,
564915,,,,,,,,,,21,10,,,,,,,,,,3,,,,4,,
564923,,,,3,,,2,,,123,113,5,,,1,,,,13,,44,2,1,,10,1,
564931,,1,,,,,,,,25,35,,,,1,,,,2,,12,,,,12,2,
564940,,1,1,,,2,3,,1,49,76,4,2,,,,,,9,,55,,,,5,1,
564958,,,,,,1,1,,1,36,59,5,1,,2,,,,5,,16,1,,,3,2,
564966,,2,,,,,,,,34,45,2,,,,,,,4,,13,,,,1,,
564974,,4,,,,,,1,,212,77,10,3,,,1,,,12,,21,2,,,7,2,2
564982,,1,,1,,1,,,,186,61,9,1,,,,,,17,,14,,,,18,2,2
564991,,,,,,,,,,89,47,3,,,1,,,,15,,12,,,,14,2,1
565008,,,,1,,,1,,,40,17,1,3,,,,,,10,,6,3,,,2,,
565016,,,,,,3,3,,1,49,69,2,,,,1,,,8,,45,1,,,1,,
565024,,,,,,,1,,,75,93,3,,,1,,,,10,,52,1,,,19,5,2
565032,,,,,,1,2,,,82,86,,,,3,,,,11,,66,,,,2,2,
565041,,1,,,,,1,,,17,21,,,,,,,,4,,8,,,,5,,
565059,,,,,,,1,,,49,92,2,,,2,,,,10,,44,1,1,,3,,
565067,,1,2,2,,3,3,,1,188,138,7,2,,,,,,27,,70,1,2,,12,4,2
565075,,,,,,,2,,,48,38,,,,1,,,,9,,59,,,,14,1,
565083,,1,,,,2,7,,1,241,258,11,1,,,2,,,21,,139,,4,,20,5,
565091,,,,1,,1,1,,,52,58,6,,,1,1,,,5,,15,,2,,1,,1
565105,,1,,,,1,,,,19,29,1,,,2,,,,1,,17,,,,3,,
565113,,,,,,,2,,,46,64,2,,,2,,,,3,,31,,,,5,3,
565121,,7,1,1,,3,5,1,,194,206,8,4,,3,1,,,30,,120,7,1,,17,2,4
565130,,,,,,,,,,4,24,1,,,,,,,1,,11,,,,1,,
565148,,,,,,1,5,,,91,68,6,7,,3,,,,4,,39,,3,,12,4,1
565156,,,,,,2,1,,,117,118,3,1,,1,,,,8,,34,,1,,11,2,9
565164,,7,1,2,,7,11,,5,552,579,48,10,,6,,,,213,,284,3,2,,101,13,3
565172,,3,,,,1,6,,1,80,52,3,1,,1,,,,26,,35,,,,8,1,
565181,,,,1,,,,,,41,15,,,,,,,,3,,29,,,,,5,
565199,,,,,,1,,,,13,17,,,,,,,,,,12,,,,1,1,2
565202,,,,,,,,,,20,11,2,,,,,,,2,,8,,,,,,
565211,,1,1,1,,,4,,1,57,84,1,,,3,,,,5,,73,,,,5,4,
565229,,21,6,13,,18,18,2,4,1509,1627,56,12,,16,3,,,251,,582,8,8,,85,56,12
565237,,1,,,,,2,,,42,49,4,1,,1,,,,12,,34,,4,,5,1,
565245,,1,1,,,4,2,,,133,135,4,,,,1,,,9,,70,,1,,14,4,2
565253,,1,,3,,2,2,,,156,110,4,,,1,,,,24,,83,,1,,17,1,
565261,,2,,4,,,1,,,18,43,6,,,2,1,,,6,,5,2,,,5,4,
565270,,,,,,,1,,1,31,20,1,,,,,,,4,,21,,,,1,,
565288,,2,,,,1,2,,,18,37,,,,,,,,1,,25,,,,1,1,
565296,,1,,,,,1,,,42,31,,,,,,,,1,,10,,,,3,1,2
565300,,3,,,,1,1,,1,108,77,10,4,,1,,,,13,,39,,,,25,1,1
565318,,8,,2,,3,1,1,,374,257,27,2,,4,3,,,41,,218,1,2,,22,1,1
565326,,,,,,,,,,12,12,,,,,,,,1,,13,,,,1,,
565334,,,,,,,,,,5,28,,,,,,,,3,,30,1,,,,,
565342,,,1,1,,,1,,,58,57,7,3,,,,,,11,,52,,,,1,1,
565351,,,,,,1,,,,14,29,1,1,,,,,,,,14,,,,3,,
565369,,,,,,,,,,23,17,,,,1,,,,1,,11,,,,,,
565377,,,,,,,,,,14,9,2,,,,,,,3,,14,,,,3,,
565385,,1,,,,,,,,17,19,,,,1,,,,4,,8,,,,1,1,
565393,,2,,,,,2,,,74,49,4,1,,,1,,,6,,35,1,,,8,2,
565407,,,,,,1,,,,11,19,,,,,,,,,,6,,,,,,
565415,,2,,,,2,4,,,123,180,6,,,1,,,,19,,58,1,1,,12,2,4
565423,,,,,,,,,,11,20,,,,,,,,5,,5,,,,,,
565431,,4,,,,1,4,,1,156,183,4,2,,1,3,,,23,,118,3,1,,9,4,
565440,,1,,,,,,,,17,27,1,,,,,,,1,,3,,,,5,1,1
565458,,,,,,3,,,,70,115,4,2,,1,,,,13,,58,,1,,10,6,
565466,,1,,,,,,,,29,28,,1,,,,,,3,,13,2,,,6,5,
565474,,,1,,,,2,,,34,44,6,2,,,,,,3,,27,,,,,,
565482,,,,,,,2,1,,71,66,5,,,,,,,2,,25,,,,2,2,
565491,,1,,,,,,,,54,72,3,1,,,,,,2,,48,1,1,,37,,4
565504,,,,,,1,,,,14,29,,2,,,,,,4,,4,,,,1,,
565512,,,,,,,,,,13,12,,,,,,,,1,,5,,,,,,
565521,,1,,,,1,3,,,68,64,1,1,,,,,,20,,66,,,,6,2,1
565539,,2,,,,2,,,1,67,51,2,1,,3,,,,11,,14,1,,,5,1,
565547,,,,,,,,,,16,35,,,,,,,,,,13,,,,,,
565555,,24,2,2,,14,45,4,7,2867,2025,192,55,,18,,,,421,,911,10,7,,204,53,6
565563,,1,,,,,4,,,28,44,2,,,,,,,11,,38,,1,,7,2,1
565571,,3,,,,1,2,,1,85,78,4,3,,1,,,,12,,25,1,1,,4,3,
565580,,2,,,,,,,,44,35,2,,,,,,,6,,14,,,,6,2,
565598,,,,,,1,,,,35,62,3,,,,,,,9,,37,,,,2,3,2
565601,,1,,,,,,,,50,25,5,3,,3,,,,7,,27,,,,9,1,1
565610,,3,,,,1,,1,,116,111,9,3,,1,1,,,9,,87,,,,6,4,
565628,,2,,,,1,1,,1,51,39,4,,,1,,,,4,,30,1,,,11,1,
565636,,1,,1,,,,,,48,23,2,,,,,,,8,,8,1,,,3,2,
565644,,1,,,,,1,,,91,77,7,,,,1,,,12,,25,,1,,6,,1
565652,,,,,,,1,,,12,12,,,,1,,,,,,2,,,,7,,
565661,,,,,,,,,,20,11,,,,,,,,5,,1,,,,1,1,
565679,,4,1,,,,4,,,157,178,8,2,,1,,,,15,,133,,1,,24,1,1
565695,,1,,,,4,2,1,,130,109,9,,,,,,,14,,89,,,,10,6,
565709,,17,,2,,18,19,,1,1470,1339,105,15,,20,4,,,204,,623,10,9,,65,22,5
565717,,19,2,,,10,7,,,466,362,18,6,,6,2,,,93,,244,4,1,,71,8,2
565725,,1,,,,,2,,,12,23,1,,,,,,,6,,16,,,,2,,
565733,,,,,,,,,1,18,51,1,,,1,,,,5,,15,,,,10,1,
565741,,,1,,,,4,,,177,62,6,3,,,,,,13,,29,,,,5,1,
565750,,2,,,,1,,,,19,26,3,,,,,,,1,,9,,,,1,,
565768,,6,,,,6,10,3,,343,305,8,2,,1,,,,46,,141,,1,,39,8,1
565776,,3,,9,,2,11,,,154,148,5,2,,2,3,,,15,,72,2,1,,10,9,
565784,,1,,,,1,,,,29,34,2,,,,,,,10,,23,,,,7,2,
565792,,3,,,,2,3,,,78,73,,,,,,,,12,,45,,,,2,1,
565806,,1,,,,1,3,,,34,44,,,,,,,,2,,20,,,,3,3,
565814,,12,,,,1,11,8,3,447,405,16,4,,5,1,,,79,,315,4,3,,25,9,5
565822,,,,,,,1,,,21,18,,,,,,,,,,9,,,,9,,
565831,,3,2,,,1,1,,,207,119,15,1,,1,,,,26,,46,1,,,12,3,
565849,,7,,1,,6,4,,,247,249,3,1,,6,,,,25,,142,,6,,13,7,2
565857,,4,,,,,1,,,81,103,3,,,4,,,,9,,47,3,,,12,,1
565865,,,,,,,4,,,54,54,2,,,,1,,,7,,23,1,,,5,,1
565873,,1,,,,1,1,,,30,28,1,,,3,,,,5,,13,,,,,2,
565881,,3,1,,,1,6,,,76,57,2,,,,,,,7,,51,,1,,5,,
565890,,2,1,,,,1,,,70,60,6,1,,1,1,,,7,,46,,,,5,1,
565903,,1,,,,1,,,,34,73,,2,,,1,,,8,,38,,,,3,2,
565911,,1,,,,,3,,,33,42,6,,,,,,,5,,39,,,,2,,
565920,,,,,,,1,,,15,20,5,,,,,,,3,,9,,1,,1,,
565938,,2,,,,2,1,,,45,43,2,,,,1,,,4,,11,,,,,,
565946,,6,1,,,2,1,,,94,87,4,,,1,,,,15,,73,2,,,8,1,
565954,,1,,,,2,1,,1,77,65,6,,,1,,,,5,,25,1,,,1,,1
565962,,8,1,1,,4,4,1,1,222,196,10,2,,6,1,,,43,,114,2,,,16,8,1
565971,,45,2,8,,22,41,,10,3331,2945,163,31,,28,4,,,608,,1402,19,20,,225,52,7
565989,,1,,1,,,1,,1,69,52,3,4,,,,,,8,,20,1,,,11,,
565997,,,,,,1,2,,,41,50,1,1,,1,,,,7,,41,,1,,,4,
566004,,2,,,,1,,,1,64,115,5,,,1,,,,12,,69,,1,,12,3,1
566012,,1,,,,,1,,,39,23,,,,,,,,10,,32,,,,,3,
566021,,2,,,,3,2,,,125,177,2,1,,3,,,,23,,129,1,,,17,4,
566039,,,,1,,,1,,,81,65,2,3,,5,,,,15,,13,,1,,12,1,1
566047,,,,1,,,2,,,33,25,2,,,1,1,,,7,,10,,,,8,2,
566055,,1,,,,,,,,34,42,12,,,1,,,,7,,36,,,,10,,1
566063,,,,,,,1,,,31,64,1,1,,4,,,,12,,31,,,,4,2,2
566071,,,,,,,,,,26,11,,,,1,,,,1,,8,,,,8,1,
566080,,,,,,1,2,,,17,12,,,,,,,,1,,6,,1,,,,
566098,,,,,,3,1,,,49,29,,,,,,,,5,,20,,1,,12,6,
566101,,,,,,,1,,,11,25,,,,,,,,2,,4,2,,,8,,
566128,,1,,,,1,,,,18,44,4,1,,,,,,3,,24,,,,4,,
566136,,1,,,,,2,,1,69,58,5,1,,,,,,8,,9,1,,,11,1,1
566144,,1,,,,,,,,46,48,3,,,,1,,,2,,7,,,,,4,
566152,,,,,,,,,,92,115,2,,,,1,,,8,,79,,,,8,2,
566161,,,,,,1,4,,,23,18,,,,,3,,,3,,5,,,,8,,1
566179,,,,,,,,,,33,42,1,,,,,,,5,,6,,,,10,1,
566187,,1,,,,,4,,1,74,126,,1,,1,,,,9,,50,,,,5,3,1
566195,,1,,,,1,1,,1,75,54,5,4,,1,,,,9,,35,1,,,7,,
566209,,,,,,,,,,6,9,,1,,,,,,7,,13,,,,3,1,1
566217,,5,,,,,,,,88,123,2,,,,,,,14,,80,1,,,14,3,2
566233,,2,,,,4,2,,,84,65,12,1,,5,1,,,14,,51,1,,,5,3,1
566241,,5,,,,,1,,,59,98,3,,,2,,,,9,,43,,1,,2,2,
566250,,1,,,,1,1,,,14,20,1,,,,,,,2,,11,,,,2,1,
566276,,,,,,,,,,21,15,,,,,,,,1,,3,,,,1,,
566284,,1,1,,,1,,,,99,121,1,,,,1,,,12,,65,,,,11,2,
566292,,,,,,,1,,,8,23,3,3,,1,,,,2,,45,,,,9,3,
566306,,2,,,,3,3,,,96,104,5,,,1,,,,23,,82,,,,12,4,
566314,,13,1,1,,2,5,1,1,302,427,4,4,,7,,,,68,,256,,4,,20,7,2
566322,,9,,,,1,1,,1,200,190,13,3,,2,,,,34,,134,,2,,15,3,1
566331,,,,,,,,,,5,12,,,,,,,,,,2,,,,,,
566349,,3,,1,,3,1,1,1,144,131,8,1,,3,1,,,11,,84,2,,,6,1,
566357,,3,,1,,1,4,,,94,97,3,2,,1,1,,,16,,70,1,1,,16,4,1
566365,,4,,,,1,2,,1,32,48,,1,,1,,,,4,,18,2,1,,3,,
566373,,,,,,,2,,,17,13,2,2,,,,,,1,,5,,,,4,,
566381,,2,,,,2,,,,41,63,3,1,,4,,,,8,,31,,,,1,3,
566390,,,,,,1,3,,,11,3,3,,,,,,,7,,16,,,,,1,
566403,,,,,,1,2,,,70,91,2,,,,,,,9,,39,,,,5,7,
566411,,4,,,,1,,,1,13,33,1,,,,,,,2,,32,,,,2,5,
566420,,2,,,,,1,,1,27,30,4,,,,,,,6,,34,1,,,15,,
566438,,10,2,,,8,3,2,,258,332,8,1,,2,,,,33,,245,2,3,,15,8,1
566446,,,,,,3,,,,35,62,2,1,,1,,,,5,,19,,1,,9,,
566454,,2,,,,4,2,,,148,182,2,,,,,,,22,,114,,1,,8,8,
566462,,1,,,,1,1,,,11,18,6,,,,,,,,,6,1,,,3,,
566471,,,,,,1,,,,20,21,1,,,,,,,,,5,,1,,1,,
566489,,,,,,,1,,,11,26,,,,,1,,,3,,3,,,,,1,
566497,,,,,,,1,,,5,9,4,,,,,,,1,,10,,,,,,
566501,,3,,,,,1,,,60,64,,,,,,,,4,,32,,,,6,1,1
566519,,1,,1,,4,4,,2,160,102,1,4,,2,,,,32,,73,,1,,8,9,
566527,,,,,,,3,,,38,68,2,,,,,,,7,,37,,,,,1,
566535,,,,,,,4,,,75,62,8,,,,,,,8,,28,2,2,,4,,
566543,,,,,,1,3,,,22,21,,,,,,,,3,,17,,,,2,3,
566551,,4,,1,,4,7,,1,373,352,13,1,,3,1,,,55,,286,,2,,33,7,1
566560,,2,,,,1,1,,,91,134,2,,,1,,,,19,,73,2,,,9,2,
566578,,,,,,1,4,1,,31,64,5,,,,,,,7,,41,2,,,4,1,
566586,,,,1,,,,,,39,42,1,,,2,,,,10,,44,1,,,1,1,
566594,,,,,,,1,,1,10,10,,,,,,,,,,15,,,,6,,
566608,,,,,,,,,,13,33,,,,,,,,2,,19,,,,2,,
566616,,20,1,,,10,21,1,2,826,1052,11,13,,10,6,,,115,,552,5,8,,61,13,3
566624,,7,2,6,,4,12,,1,583,679,14,3,,13,2,,,102,,345,,6,,33,34,6
566632,,,,,,,,,,20,16,10,,,,,,,,,1,,,,,,
566641,,,,,,2,,,1,45,52,,,,,,,,6,,19,,3,,7,,
566659,,,,,,1,,,,34,50,,,,,,,,3,,22,,,,1,,
566667,,,,,,3,1,,,112,94,5,,,,,,,24,,56,,,,3,,5
566675,,1,,,,,2,,,14,19,,,,,,,,2,,24,,,,1,3,1
566683,,2,,,,,,,,11,35,2,1,,,,,,4,,21,1,,,5,,1
566691,,,,,,,2,,,3,17,2,,,,,,,3,,21,,,,3,2,
566705,,1,,,,,2,,,18,23,,,,,,,,1,,5,,,,4,,
566713,,,,,,,2,,,79,77,10,,,,,,,8,,40,,2,,7,2,2
566721,,,,,,,1,,,81,75,4,,,,,,,23,,33,,,,7,,
566730,,,,,,,,,,9,14,5,,,,,,,3,,3,,,,4,2,
566748,,,,,,,2,,,16,24,,,,1,,,,2,,5,,,,2,,
566756,,3,,,,3,5,,,100,78,5,3,,1,,,,20,,25,2,2,,14,,
566764,,,,,,2,,,,11,15,,,,,,,,,,5,,,,,,
566781,,1,,,,,,,,17,23,,,,,,,,,,11,,,,,1,
566799,,,,,,2,3,,,53,59,1,,,,,,,16,,20,,,,2,1,1
