567337,1126,96,5,8,18,2,115,,,1,1,5,,,,7,,34,10,,69,156,1,12,1
567345,146,42,11,1,13,,12,,,1,3,5,,3,,3,,9,1,,43,46,,4
567353,69,27,2,1,12,,7,,,,,5,,,,1,,10,,,21,34,,1
567361,54,19,2,1,12,,3,,,1,2,4,,,,,,13,1,,44,32,,9
567426,196,29,1,5,9,1,10,,,,2,4,,,,8,,19,5,,55,57,,5
567442,20263,4032,478,492,2307,106,1711,,,146,67,527,,76,,283,,1382,350,,4065,3174,49,692,35
567451,6957,1173,78,82,283,28,334,,,17,13,78,,30,,60,,410,184,,968,1350,7,152,12
567469,134,26,9,5,31,,23,,,1,1,2,,,,5,,13,7,,38,38,,5,1
567477,836,171,22,15,66,3,57,,,3,7,24,,3,,42,,65,17,,158,136,1,18,3
567485,250,68,5,10,31,,25,,,3,3,6,,1,,8,,31,17,,86,105,,6
567507,3287,594,71,56,277,7,182,,,20,10,60,,13,,86,,310,57,,560,658,6,89,10
567515,3589,697,48,46,186,11,150,,,11,12,39,,16,,47,,288,300,,581,720,13,70,4
567523,390,77,5,5,37,1,23,,,,,7,,,,14,,34,12,,93,112,,11
567531,519,110,7,2,21,3,8,,,1,1,2,,5,,7,,47,17,,65,115,2,4
567558,760,151,21,10,68,4,54,,,9,,21,,2,,13,,78,17,,193,193,2,12,6
567566,371,78,4,8,26,2,12,,,1,4,4,,,,7,,41,8,,72,156,1,16,2
567582,391,67,6,9,33,1,38,,,,1,6,,3,,8,,36,7,,75,62,1,16
567604,113,22,2,1,13,,15,,,,3,1,,1,,4,,14,4,,30,24,1,2
567612,321,80,8,8,11,5,21,,,1,3,4,,,,9,,28,13,,86,98,1,12,4
567621,1260,281,17,31,89,4,71,,,5,4,20,,7,,25,,82,34,,237,256,1,48,1
567639,5981,1027,91,138,371,25,266,,,66,16,109,,16,,68,,403,157,,1003,882,4,100,11
567647,229,54,3,4,16,3,6,,,,1,3,,1,,5,,23,10,,54,67,,4,1
567655,208,44,3,5,7,,3,,,1,,,,1,,2,,32,4,,30,80,,7
567698,144,15,,2,5,1,2,,,2,2,3,,,,2,,3,12,,33,40,1,4
567701,40,18,1,4,13,1,23,,,,1,2,,1,,2,,6,3,,35,17,,4
567710,354,47,7,9,49,3,28,,,,2,7,,1,,3,,50,4,,127,77,,23,2
567728,64,9,1,,7,,5,,,,,5,,,,,,9,,,18,6,,2
567752,913,182,20,18,81,2,54,,,6,2,19,,2,,17,,46,19,,160,181,1,30,1
567761,261,77,3,15,23,2,18,,,,,3,,2,,3,,26,11,,65,88,,9
567779,2027,420,27,47,142,13,87,,,14,4,28,,3,,33,,156,43,,458,501,3,40,3
567787,844,235,29,26,201,8,118,,,11,5,65,,5,,22,,75,31,,231,192,2,54,1
567809,291,59,9,9,23,,19,,,2,,6,,4,,7,,33,8,,70,80,,12
567833,111,22,4,2,16,2,13,,,,1,3,,2,,3,,25,5,,34,26,,2
567841,374,92,10,3,20,,13,,,,5,4,,,,8,,35,32,,88,84,4,10,1
567850,379,76,10,11,21,2,18,,,2,2,4,,,,9,,28,3,,74,95,1,6,1
567868,435,114,7,6,35,,23,,,2,2,7,,4,,8,,27,11,,105,111,1,22,3
567876,160,35,2,10,43,2,21,,,,2,3,,,,4,,29,1,,46,43,1,8,4
567884,54,13,1,1,4,4,3,,,1,,1,,,,,,5,2,,11,24,,1
567931,172,37,2,10,32,3,24,,,4,3,8,,,,5,,21,2,,74,61,,6
567957,75,17,1,,9,1,1,,,1,,1,,,,,,6,6,,15,30,,2
567973,114,44,,3,18,1,15,,,3,,,,2,,1,,12,5,,37,55,,4
568007,905,187,21,16,94,10,51,,,6,4,22,,8,,9,,88,18,,248,269,2,29,6
568015,1577,411,53,44,174,10,119,,,13,6,41,,9,,58,,136,35,,476,417,2,63,2
568023,295,72,22,9,65,2,39,,,2,1,6,,2,,9,,30,13,,114,88,2,7
568058,618,180,14,19,80,9,59,,,8,,10,,2,,8,,58,15,,170,191,1,19
568091,204,47,6,7,11,3,15,,,2,2,3,,,,3,,23,3,,52,51,,3,1
568104,271,67,8,13,42,1,28,,,1,,6,,,,9,,16,7,,86,81,,7,1
568147,252,40,8,12,31,2,19,,,3,1,9,,1,,5,,27,6,,82,68,1,6
568155,872,211,16,12,98,6,52,,,9,1,9,,5,,22,,70,8,,211,204,1,31,2
568163,96,26,7,4,5,1,6,,,3,1,,,,,5,,15,3,,38,31,,3,1
568180,99,35,1,,7,,6,,,,,5,,,,2,,8,,,15,31,,1
568198,57,14,2,2,2,,5,,,,,1,,,,3,,10,1,,4,22,,3
568201,455,96,6,16,36,4,31,,,3,3,10,,3,,7,,39,5,,186,133,,20,2
568210,944,248,15,27,88,5,44,,,5,5,163,,3,,17,,125,18,,233,149,,15,3
568228,393,172,6,22,33,1,38,,,,,114,,1,,16,,48,7,,118,71,,14,2
568236,161,75,8,8,24,5,44,,,,,21,,,,6,,38,4,,77,83,,16,1
568244,443,201,11,15,67,8,37,,,5,3,125,,1,,18,,56,4,,149,89,,17,2
568261,195,54,6,9,26,2,30,,,,1,49,,,,6,,30,1,,72,45,1,13,1
568279,98,20,1,4,8,1,7,,,,2,9,,,,2,,9,2,,42,18,1,1,1
568287,39,20,1,1,4,,,,,,,,,1,,2,,6,,,10,13,,2
568295,222,57,3,6,27,3,13,,,3,1,2,,1,,10,,33,6,,75,94,,11,1
568309,236,59,14,16,124,5,42,,,3,3,4,,1,,4,,20,1,,90,85,,19,1
568317,202,45,,6,11,,10,,,,2,18,,,,4,,15,1,,50,44,,3,1
568333,203,43,2,5,22,,11,,,2,,33,,,,7,,25,1,,83,79,,7
568341,114,27,3,9,6,,6,,,,,13,,,,1,,8,2,,41,33,,3
568350,740,185,21,26,93,4,56,,,3,4,10,,6,,21,,75,20,,309,171,2,15
568368,179,69,9,6,27,,9,,,,1,35,,,,6,,19,6,,49,52,,3
568376,249,65,5,3,31,1,17,,,1,,44,,,,3,,18,1,,33,14,,2
568384,59,24,4,4,9,1,15,,,,,,,,,1,,8,2,,38,37,,2
568392,410,105,15,12,54,7,45,,,1,1,100,,3,,6,,50,8,,142,76,,11,2
568406,196,98,4,4,41,2,20,,,,,17,,2,,6,,20,8,,89,67,,7
568414,6969,2622,226,313,1184,42,1217,,,37,21,896,,24,4,195,,611,60,,1927,2124,7,405
568422,366,120,5,10,18,3,16,,,1,5,20,,,,4,,50,4,,88,115,,8,4
568431,138,66,14,10,13,,24,,,3,2,33,,,,9,,30,2,,75,42,,6
568449,188,52,14,8,21,6,13,,,,1,46,,2,,4,,29,4,,64,33,1,7,1
568457,84,35,6,5,13,,10,,,,,14,,1,,2,,4,3,,34,10,,4
568465,36,12,,4,2,,4,,,,1,9,,1,,2,,7,,,20,10
568473,233,105,18,14,56,2,40,,,,3,80,,1,,12,,43,4,,110,28,,15
568481,201,79,9,17,44,1,54,,,,2,126,,1,,6,,41,2,,117,31,1,16,1
568490,57,24,1,1,12,,3,,,,,11,,,,1,,7,2,,11,25,,1
568503,326,93,4,12,35,3,53,,,,1,38,,,,9,,33,3,,110,74,,10
568511,195,75,4,7,31,,31,,,,,53,,,,3,,37,2,,96,69,,10
568520,65,44,3,7,19,,9,,,,,20,,1,,2,,17,3,,22,58,,1
568538,117,41,3,3,20,1,25,,,,1,16,,,,10,,6,1,,21,52,,4
568546,687,185,6,9,51,3,23,,,5,3,61,,4,,14,,86,4,,183,143,1,19
568554,319,95,19,31,56,,63,,,4,1,116,,6,,10,,47,7,,130,63,1,30,1
568562,88,51,1,9,12,1,2,,,,,28,,,,4,,24,2,,17,23,,2
568571,75,9,,4,9,,9,,,,,1,,,,2,,11,,,16,15,,1
568589,218,61,2,7,8,1,7,,,2,1,33,,1,,,,18,3,,34,68,,9
568597,143,35,2,1,11,1,11,,,1,,17,,2,,3,,15,1,,39,36,2,7
568601,259,117,8,7,71,2,19,,,2,2,45,,5,3,7,,25,2,,46,124,,11
568619,20,15,2,6,5,,7,,,2,1,11,,,,1,,5,,,15,27,,7
568635,895,336,30,35,92,4,107,,,4,9,64,,1,,24,,69,6,,241,215,1,24
568643,188,83,9,6,19,1,24,,,1,,19,,,,3,,23,6,,88,50,,3
568651,378,169,7,24,43,2,36,,,2,1,32,,1,1,15,,31,5,,150,97,,9
568660,285,116,3,12,48,,33,,,2,1,66,,3,3,7,,35,1,,86,61,,16
568678,351,108,6,15,49,1,44,,,1,7,33,,,1,8,,41,4,,107,141,,17
568686,212,98,1,12,27,1,22,,,11,,13,,,,8,,26,7,,59,92,,2,1
568694,217,69,4,2,13,,21,,,1,,29,,1,,2,,22,1,,50,43,1,3
568708,124,53,5,9,37,1,36,,,1,,47,,1,,5,,12,,,43,25,,9
568716,210,79,13,11,28,,14,,,2,,23,,2,,9,,34,4,,81,67,,6
568724,76,20,3,3,19,1,8,,,,,8,,,,2,,7,,,17,27,,1
568732,380,97,7,10,31,2,23,,,3,,25,,,,7,,52,9,,93,68,,12,1
568741,234,65,4,9,41,2,21,,,1,,50,,3,,6,,29,2,,84,31,,2
568759,2880,1201,107,120,466,7,441,,,20,12,295,,11,2,46,,309,27,,844,737,1,182
568767,43,11,1,2,10,,2,,,1,,5,,,,,,7,,,9,7,,1
568775,256,128,8,19,35,2,29,,,3,4,38,,,,14,,35,,,117,114,,7
568783,23,6,,,1,,2,,,,,9,,,,3,,6,1,,9,8,,3
568791,248,118,4,8,29,,17,,,,,39,,,,7,,62,2,,111,82,1,18,2
568805,88,58,5,1,9,,12,,,,1,6,,,,1,,10,,,38,19
568813,317,101,4,13,31,,22,,,,,50,,,,17,,45,4,,68,84,,13,1
568821,102,36,,5,21,,8,,,1,1,23,,,,4,,13,2,,52,52,,5
568830,415,252,18,17,95,9,71,,,3,,68,,2,,25,,69,9,,184,160,1,28
568848,94,27,4,,5,,18,,,,,2,,,,3,,2,,,31,13,,4
568856,36,21,,1,2,,4,,,,,6,,,,4,,1,1,,8,23,,2
568864,469,141,3,14,11,,19,,,4,,15,,1,,12,,39,4,,120,178,,7,1
568872,257,81,5,17,44,,18,,,1,1,61,,1,,5,,25,2,,90,58,1,9,3
568881,37,27,2,,14,,9,,,,,10,,2,,1,,3,,,16,9,,6
568899,40,16,1,1,5,,4,,,,,21,,,,,,5,,,9,15,,1
568902,260,91,10,15,24,1,22,,,1,,34,,3,,9,,26,2,,65,110,,2
568911,82,37,3,1,4,,2,,,3,3,26,,1,,3,,14,,,18,25,,7
568929,181,45,6,10,17,,15,,,1,,12,,,,4,,8,3,,79,49,1,6
568937,51,20,,,4,,6,,,,,5,,1,,3,,5,,,14,11,,1
568945,455,200,17,9,86,2,52,,,4,1,122,,7,1,14,,47,4,,140,92,,10
568953,51,46,1,4,6,,10,,,,2,12,,,1,1,,3,1,,21,23,,1
568961,122,58,2,3,24,,7,,,1,,33,,1,,14,,32,,,32,29,,2
568970,24,4,1,,1,1,3,,,,,14,,,1,,,3,,,13,10
568988,1816,722,68,52,256,8,198,,,4,6,233,,6,5,24,,144,13,,403,464,1,96
568996,12,13,1,2,,,,,,,,15,,,,,,4,,,9,6,,3
569003,201,65,6,8,20,,11,,,2,,22,,2,,2,,29,2,,59,55,,9
569011,187,72,1,3,20,1,11,,,3,,19,,,,5,,19,8,,54,91,,8
569020,239,121,4,15,42,,33,,,11,2,38,,2,1,4,,18,6,,90,66,,13
569038,281,123,11,20,61,,39,,,1,1,43,,2,3,9,,38,3,,123,94,,10
569046,185,62,12,13,40,,34,,,3,3,24,,,,6,,34,2,,58,64,,13
569054,55,13,,3,4,1,4,,,3,,18,,,,,,14,,,5,13,,1
569062,207,64,2,6,23,1,21,,,,5,34,,1,1,5,,21,,,56,58,,7
569071,45,31,6,3,8,,3,,,1,,15,,,,,,4,,,22,22,,3
569089,195,134,8,6,21,1,38,,,2,1,21,,,,12,,23,3,,32,72,1,10
569097,102,21,1,,16,,4,,,,,11,,,,3,,10,1,,9,16,,4
569101,86,18,2,,2,1,18,,,,,3,,,,1,,9,1,,7,36,,2
569119,98,64,6,,22,1,30,,,1,1,33,,,,5,,15,1,,75,60,,12
569127,45,21,3,3,8,1,11,,,,,12,,,,1,,9,1,,13,12,,6
569135,100,30,3,,2,,,,,,1,27,,,,10,,26,1,,15,20,,1,1
569143,164,37,1,5,4,,3,,,,2,38,,,,3,,17,2,,51,26,,3
569151,28,11,,,3,,,,,,2,1,,,,,,4,,,27,17,,2
569160,149,120,3,6,10,,5,,,2,,16,,4,,4,,16,1,,45,57,,7
569178,104,34,2,2,6,1,7,,,1,1,17,,,,1,,10,3,,41,42,,1
569186,367,112,7,21,54,2,66,,,7,16,47,,3,,9,,38,5,,166,100,,14
569194,56,15,1,1,7,,4,,,1,,6,,,,1,,3,2,,31,9,,2
569208,51,25,2,2,14,,2,,,,,17,,,,,,2,,,5,20,,5
569216,80,40,5,2,21,1,8,,,,,23,,1,,,,12,,,27,21,,3
569224,79,30,1,2,23,1,18,,,,1,37,,,,3,,8,2,,34,30,,6
569232,53,24,2,2,3,,3,,,,,6,,,1,6,,2,1,,19,27,,2
569241,32,11,2,1,9,,3,,,,1,6,,,,1,,12,,,18,14,,2
569259,89,26,2,7,4,,3,,,,,17,,,,1,,7,,,21,34,,3
569267,68,11,2,1,5,,1,,,1,,17,,,,3,,10,1,,22,30
569275,59,26,1,3,4,,6,,,,,20,,,,1,,10,,,24,29,,4
569283,65,10,,1,5,,2,,,,,11,,,,,,9,,,9,11,,1
569291,258,76,1,14,30,1,17,,,5,3,26,,1,,9,,30,3,,76,63,,15
569305,165,52,4,8,14,4,8,,,,1,68,,,,5,,35,1,,75,24,,1
569313,50,20,4,1,3,3,,,,,,8,,,,,,1,1,,10,11
569321,1194,459,52,34,154,4,221,,,8,10,284,,14,2,33,,116,8,,261,271,,62
569330,50,18,4,3,46,1,22,,,1,,12,,,,1,,11,,,34,19,,5,1
569348,121,46,7,6,19,2,6,,,1,2,20,,1,,6,,10,,,41,38,,6
569356,869,319,12,31,55,5,42,,,6,6,58,,4,,27,,113,11,,222,185,4,11,2
569364,52,4,3,1,5,,21,,,,,2,,,,,,6,2,,11,9,,2
569372,79,19,2,1,,,1,,,,,,,,,4,,5,,,8,34,,3
569381,295,52,5,6,23,3,9,,,2,1,11,,,,3,,21,7,,35,78,,3,3
569399,127,59,6,11,22,,21,,,2,,44,,1,,8,,25,1,,41,50,,3
569402,34,34,,3,4,1,6,,,,,5,,,,2,,7,3,,16,35
569411,18,17,,,,,,,,,,2,,,,,,2,,,11,6
569429,83,29,1,1,9,2,12,,,,,30,,,,4,,20,2,,34,27,,1
569437,227,80,5,10,14,1,27,,,4,,7,,,,4,,34,1,,45,49,,4
569445,690,239,41,25,112,7,104,,,4,1,69,,8,,15,,121,7,,237,149,1,22,3
569453,183,77,4,2,4,,9,,,,1,7,,,,4,,40,2,,28,94,,3,1
569461,50,27,,2,4,,6,,,,,3,,,,5,,5,2,,14,31,,2
569470,80,27,,,17,,14,,,1,,21,,,,3,,4,,,27,15,,1
569488,85,52,,5,4,,5,,,,1,28,,2,,6,,19,,,24,31,,1
569496,84,21,,,,,2,,,,1,12,,1,,12,,12,,,36,10,,2
569500,227,104,7,9,27,5,17,,,,,16,,,,10,,35,4,,105,88,,8
569518,184,86,2,5,22,1,24,,,,2,27,,3,1,12,,22,1,,57,84,,14
569526,167,41,2,,6,,1,,,,,6,,,,1,,20,2,,34,42
569534,61,37,1,1,10,,9,,,1,1,24,,1,,2,,6,,,9,24,,2
569542,115,65,1,5,17,,9,,,,,39,,2,,2,,34,2,,55,22
569551,91,25,1,4,3,,3,,,1,,1,,,,2,,16,1,,20,43,,3
569569,2341,750,48,75,402,9,205,,,7,8,317,,16,6,48,,230,19,,524,665,2,70
569577,118,36,2,3,9,1,5,,,2,,,,,,7,,25,2,,42,45
569585,262,70,12,9,29,3,22,,,1,1,15,,2,,6,,23,1,,78,83,,8
569593,535,189,16,14,57,2,50,,,5,8,42,,3,1,26,,71,5,,125,218,,26
569607,61,19,,1,,,1,,,,,,,,,2,,8,,,25,17
569615,142,29,1,1,13,,18,,,,,15,,,,2,,8,,,33,23,,3
569623,56,14,1,2,5,,5,,,,4,9,,,1,1,,9,1,,18,8,,1
569631,457,196,14,17,51,2,68,,,10,,77,,4,,84,,57,7,,180,117,2,27,4
569640,144,53,8,8,12,,11,,,1,3,26,,1,,3,,11,,,91,59,,4
569658,214,71,6,8,42,2,37,,,,1,36,,1,,3,,32,2,,28,85,,4
569666,310,100,5,13,22,2,17,,,2,,47,,2,,7,,53,5,,91,77,,5,2
569674,87,37,,1,19,1,12,,,,,18,,2,,,,13,1,,42,44,,5
569682,136,59,,6,27,1,32,,,,2,14,,1,,5,,17,5,,70,41,1,11
569691,229,89,6,14,56,,38,,,2,3,36,,2,1,12,,25,2,,61,81,,10
569704,118,34,1,,11,1,14,,,,,82,,,,7,,16,,,26,29,,6
569712,308,80,5,13,39,,28,,,2,1,50,,4,,10,,30,3,,165,91,1,5
569721,42,51,2,4,6,,18,,,,2,8,,,,4,,8,3,,27,15,,1
569739,17,6,1,,2,,,,,1,1,1,,,,,,4,,,2,3
569747,75,19,2,4,3,3,4,,,,1,7,,,,1,,24,1,,13,24
569755,217,91,6,6,31,2,21,,,3,,14,,2,,11,,40,3,,89,62,,5,3
569771,41,7,,2,9,,7,,,,1,27,,,,3,,6,,,14,23
569780,996,327,7,22,147,6,161,,,4,1,81,,7,4,35,,88,7,,320,253,2,34
569798,112,27,,8,7,,2,,,1,,7,,,,3,,7,,,32,49,,6,1
569801,85,66,,2,15,,16,,,,,33,,,2,2,,11,2,,39,16,,7
569810,25649,8810,1490,1115,8705,163,3479,,,517,89,3205,,74,47,495,,3037,241,,10016,6300,31,1641
569828,67,16,3,,11,,5,,,,,6,,,,6,,5,,,21,32,,2
569836,105,24,4,6,14,1,7,,,,1,4,,,,1,,6,1,,43,16,,4
569844,122,20,2,7,8,,9,,,1,3,6,,1,,2,,17,4,,50,40,,4,2
569852,66,35,2,3,31,,11,,,1,,9,,1,,2,,13,1,,38,15,,7
569861,29,6,,4,14,,4,,,1,,4,,,,,,1,2,,12,5,,2
569879,103,27,6,2,39,,14,,,,2,12,,,1,2,,11,3,,46,21,,3
569887,192,65,3,6,18,1,7,,,3,5,14,,2,1,7,,17,,,49,59,,6
569895,194,93,6,10,32,3,50,,,2,2,29,,,,4,,17,3,,76,80,,22
569909,178,95,4,4,24,2,11,,,2,,20,,2,,5,,27,1,,80,78,,6,1
569917,785,182,41,29,193,2,86,,,11,4,102,,1,1,12,,127,12,,205,124,1,24
569925,343,118,14,13,72,1,19,,,7,1,40,,2,2,7,,34,7,,131,101,1,10
569933,52,3,1,7,13,1,3,,,1,,7,,1,,,,5,1,,29,5,,3
569941,69,6,6,2,30,1,8,,,2,1,4,,1,,,,11,,,20,10,,1
569950,154,42,2,,,,8,,,,1,5,,1,,,,11,1,,17,34,1,4,1
569968,177,37,6,15,32,1,12,,,2,,13,,,,8,,32,3,,72,49,,18
569976,161,34,9,14,21,1,17,,,4,1,5,,3,2,2,,12,1,,33,30,,8
569984,172,60,10,7,44,4,28,,,3,,24,,2,1,2,,29,2,,92,40,,5
569992,92,15,4,3,18,1,3,,,1,,5,,1,,5,,23,2,,28,37,1
570001,348,63,1,11,22,,10,,,2,2,10,,,1,8,,24,2,,69,48,,6
570010,44,16,3,2,20,,7,,,,,5,,,,,,3,,,18,12,,2
570028,297,73,9,10,45,,34,,,3,,10,,,1,7,,30,3,,138,74,,8
570036,242,81,4,6,20,,11,,,1,,69,,,,6,,47,1,,64,48,,5
570044,258,60,7,8,30,3,19,,,1,2,17,,,,4,,16,2,,73,65,,16
570052,55,30,2,1,21,1,2,,,,,4,,1,,,,5,,,32,11
570061,64,49,2,4,8,3,5,,,,,23,,,,1,,6,,,35,27,,4
570079,281,78,7,6,29,,23,,,2,2,32,,1,,7,,50,4,,83,62,,13
570087,131,35,4,5,21,,16,,,4,2,7,,2,,3,,18,1,,41,22,1,5
570095,68,12,3,1,5,,8,,,1,1,14,,,,3,,6,4,,16,28,,1
570109,1754,598,109,88,260,12,161,,,20,16,164,,18,3,48,,186,22,,500,377,4,98
570117,11,2,,1,6,,,,,,,1,,,,,,1,1,,5,3,,2
570125,68,24,2,4,12,1,8,,,,,5,,,,3,,19,,,11,23,,2
570133,160,27,4,8,20,,7,,,1,,24,,,1,2,,19,4,,41,36,,8
570141,92,42,5,2,9,2,12,,,,,24,,,,3,,17,,,42,30,,2
570150,48,24,2,10,4,,7,,,,,5,,,,,,15,1,,27,28,,3
570168,90,47,6,5,18,,14,,,,3,9,,2,,5,,16,1,,59,61,1,6
570176,100,21,,7,24,,13,,,5,1,9,,,,15,,6,1,,53,37,,2
570184,133,37,4,3,15,,11,,,2,,7,,,,3,,7,2,,32,30
570192,155,18,4,4,9,1,3,,,2,1,8,,1,,2,,16,4,,48,38
570206,186,48,6,6,32,5,25,,,3,,7,,1,,3,,25,1,,73,31,,4
570214,69,35,1,2,14,,25,,,3,9,9,,,,3,,12,1,,44,34,,8
570222,53,12,2,2,17,1,12,,,,,6,,1,,,,7,1,,27,22,,1
570231,242,70,18,8,97,3,27,,,2,2,23,,,,12,,26,5,,125,77,1,14
570249,271,62,14,12,48,5,35,,,3,3,17,,2,,5,,45,2,,121,61,,10
570257,27,12,1,2,13,,13,,,2,,9,,1,,,,15,,,14,9,,3
570265,124,33,14,5,52,2,23,,,2,1,23,,1,1,,,26,4,,53,33,,14
570273,63,31,,1,19,,8,,,1,1,7,,,2,2,,12,,,48,22,4,3
570281,56,11,1,1,9,1,6,,,1,,,,,,2,,9,1,,12,16,,2,1
570290,49,30,5,1,1,,5,,,1,,12,,,,,,8,1,,14,17,,1
570303,128,28,2,6,15,,8,,,1,2,4,,1,,2,,11,1,,56,35
570311,161,30,16,4,36,1,36,,,2,,25,,1,,4,,23,6,,53,49,,6
570320,244,94,5,6,20,2,17,,,1,1,13,,1,,15,,21,1,,56,40,1,8
570338,70,24,,,6,,11,,,,,14,,1,,1,,9,6,,15,24,,,2
570346,231,65,10,13,37,2,45,,,1,1,42,,2,,16,,35,1,,65,32,,10,1
570354,52,18,1,2,4,1,,,,,,2,,,2,3,,4,,,19,12,,4
570362,173,36,7,2,11,2,25,,,1,,4,,,,2,,21,5,,99,28,,1
570371,215,61,,1,34,2,22,,,1,2,25,,2,,7,,24,4,,70,28,,6,1
570397,152,83,2,5,26,1,27,,,1,5,13,,,1,5,,25,3,,68,67,,6
570401,67,12,1,6,5,1,10,,,2,2,5,,,,4,,6,3,,27,34,,6
570419,84,42,4,2,19,,13,,,1,,11,,,1,1,,24,,,47,21,,4
570427,68,16,4,1,3,,9,,,,1,,,2,,1,,5,3,,30,16,,2
570435,99,50,6,2,31,1,15,,,6,2,11,,,,8,,13,,,48,46,1,4
570443,113,56,4,3,25,3,10,,,2,1,11,,1,,2,,9,1,,35,15,1,1
570451,716,219,21,36,110,4,38,,,12,3,60,,4,3,12,,97,13,,249,181,,21
570478,310,95,14,3,28,2,17,,,1,,11,,,2,6,,43,2,,135,94,2,1
570494,99,35,15,5,11,1,19,,,6,2,4,,,,5,,14,4,,55,46,,7
570508,2498,657,151,66,270,6,321,,,47,9,110,,11,1,44,,216,35,,674,498,4,62
570516,99,29,2,3,9,1,8,,,1,1,10,,,,1,,8,9,,39,29,,4
570524,100,38,4,3,11,,17,,,,1,12,,2,,4,,8,1,,33,26,,1
570532,151,29,4,3,36,,6,,,1,1,7,,2,1,4,,33,3,,42,42,1,3
570541,41,12,,3,8,,3,,,1,1,2,,,,,,9,3,,17,14,,4
570567,58,44,5,4,3,,10,,,,,2,,,2,4,,20,1,,19,41,1,1
570575,72,28,5,5,6,,6,,,2,,4,,1,,3,,14,1,,26,22,,2
570648,227,68,5,8,12,,11,,,4,3,13,,1,,6,,25,3,,53,47,2,8
570656,321,81,5,18,73,,43,,,3,3,22,,3,2,9,,20,6,,130,76,,12
570672,507,180,15,18,129,7,94,,,5,4,38,,2,1,9,,51,4,,209,99,3,30
570681,131,33,5,4,8,,4,,,,,4,,1,,1,,18,5,,35,17,,4
570702,43,12,1,2,10,2,3,,,1,,4,,,,4,,4,,,19,24,,1
570711,49,11,1,2,10,3,12,,,,,4,,,,,,9,1,,26,18,,1
570729,38,10,4,3,16,,1,,,,,,,,,1,,9,,,18,11,,4
570745,165,49,9,8,43,,36,,,3,2,16,,,,6,,39,2,,75,40,,6
570753,30,16,1,3,3,,3,,,,,,,,,,,1,,,1,6,,1
570761,40,10,,1,,1,1,,,,,1,,2,,,,4,1,,9,15,,1
570770,63,25,2,1,13,,7,,,,1,1,,,1,1,,9,,,17,10
570788,194,39,25,14,154,3,99,,,4,,19,,,,2,,48,2,,132,49,1,20,5
570796,100,33,,8,27,,12,,,2,2,9,,,1,4,,16,1,,47,34,,4
570800,158,35,4,6,49,2,14,,,,,19,,,,7,,25,5,,65,47,1,8
570818,55,15,,2,19,,16,,,,,4,,1,,1,,7,,,21,12,,7
570826,1156,414,57,44,327,12,240,,,14,4,69,,10,,17,,150,12,,460,277,1,82,5
570834,344,98,9,11,25,1,17,,,2,,23,,,,5,,40,15,,87,89,,7
570842,87,11,1,1,14,,11,,,,,2,,1,,,,15,,,36,23,,3
570851,152,50,6,6,32,,7,,,4,2,5,,2,1,8,,20,2,,61,60,1,8
570869,627,174,8,16,34,,47,,,4,1,18,,3,1,10,,44,9,,136,187,2,4
570877,1049,219,31,50,131,9,77,,,18,5,45,,2,3,19,,103,17,,312,245,1,27
570885,138,38,4,16,24,1,9,,,3,1,19,,,,2,,28,1,,56,42,,3
570893,60,29,,,9,,17,,,,1,4,,,,,,13,,,18,17,,1
570907,58,22,7,2,12,4,12,,,,1,6,,1,,1,,11,1,,15,19,,1
570915,37,8,7,2,6,,1,,,2,,4,,,,3,,10,,,16,14,,3
570923,25,23,,2,7,1,7,,,,,2,,,,,,7,,,16,10,,2
570931,440,169,35,32,138,4,54,,,7,3,47,,3,4,9,,73,4,,200,155,1,28
570940,58,16,1,3,25,3,12,,,1,2,4,,,,2,,10,,,45,11,,5
570958,94,37,1,2,17,,8,,,,3,8,,2,,1,,14,1,,38,31,,2
570966,95,29,,7,36,,14,,,1,1,13,,,,1,,21,,,34,32,,2
570974,55,22,2,3,26,,22,,,,,2,,1,,1,,12,1,,38,23,,4
570982,88,13,7,1,11,1,23,,,,2,3,,,,1,,13,2,,34,15,,6
570991,43,10,3,4,5,2,6,,,1,,3,,,,,,7,,,8,9
571008,124,46,5,4,23,,9,,,2,,5,,1,,,,16,3,,66,36,,5
571016,45,19,2,1,6,,3,,,2,,5,,,2,1,,3,,,5,7,,2
571024,83,39,3,1,18,1,20,,,,,9,,,,6,,23,,,54,25,,7
571032,50,12,1,7,4,1,8,,,,2,1,,1,,,,10,1,,20,13,,3
571041,1800,496,66,63,345,10,184,,,25,9,247,,6,22,20,,212,18,,623,367,1,88
571059,84,34,5,1,4,,1,,,,,1,,1,,,,11,,,24,25,,5
571067,18,15,1,2,4,1,5,,,,,3,,,1,2,,9,1,,21,10,2,3
571075,18,5,1,5,6,,1,,,,,3,,,,,,4,1,,15,3,,5
571083,139,49,6,1,9,,20,,,,,11,,1,,5,,10,6,,64,48,1,2
571091,443,158,38,23,123,4,46,,,9,8,69,,2,1,8,,63,5,,197,133,3,13
571105,96,32,5,7,21,,30,,,1,,13,,,,,,32,1,,43,21,,4
571113,297,100,9,16,168,1,60,,,7,3,43,,,,5,,60,5,,184,59,,28
571121,100,28,5,6,9,,16,,,,1,2,,4,,1,,15,8,,28,20,1,6,1
571130,69,18,1,1,6,,2,,,,,2,,,,1,,9,5,,20,27,1,2
571148,56,5,3,2,6,2,3,,,,,,,2,,,,3,,,12,14,,1,1
