obec,strana,pocet
568899,18,0
568899,10,1
568899,4,1
568899,5,13
568899,9,17
568899,12,3
568899,06,0
568899,7,18
568899,2,1
568899,13,0
568899,11,2
568902,1,61
568902,18,2
568902,10,19
568902,4,4
568902,5,67
568902,9,77
568902,12,9
568902,06,0
568902,7,207
568902,2,3
568902,13,0
568902,11,26
548618,1,9
548618,18,0
548618,10,1
548618,04,0
548618,5,17
548618,9,4
548618,12,2
548618,06,0
548618,7,33
548618,2,3
548618,13,0
548618,11,1
568929,1,58
568929,18,5
568929,10,10
568929,4,2
568929,5,76
568929,9,39
568929,12,8
568929,06,0
568929,7,103
568929,2,1
568929,13,0
568929,11,21
568937,1,8
568937,18,0
568937,10,4
568937,04,0
568937,5,23
568937,9,12
568937,12,0
568937,06,0
568937,7,30
568937,2,2
568937,13,0
568937,11,9
568945,1,137
568945,18,11
568945,10,47
568945,4,42
568945,5,196
568945,9,100
568945,12,35
568945,6,2
568945,7,372
568945,2,16
568945,13,4
568945,11,88
548570,1,23
548570,18,0
548570,10,5
548570,04,0
548570,5,16
548570,9,13
548570,12,2
548570,06,0
548570,7,21
548570,2,1
548570,13,1
548570,11,2
568953,1,18
568953,18,1
568953,10,6
568953,4,5
568953,5,20
568953,9,21
568953,12,7
568953,06,0
568953,7,43
568953,2,2
568953,13,0
568953,11,8
548308,1,18
548308,18,2
548308,10,3
548308,04,0
548308,5,13
548308,9,5
548308,12,2
548308,06,0
548308,7,29
548308,02,0
548308,13,0
548308,11,6
568970,1,28
568970,18,0
568970,10,2
568970,4,2
568970,5,8
568970,9,6
568970,12,3
568970,06,0
568970,7,17
568970,02,0
568970,13,0
568970,11,1
548481,1,17
548481,18,0
548481,10,4
548481,04,0
548481,5,7
548481,9,5
548481,12,4
548481,06,0
548481,7,10
548481,2,1
548481,13,0
548481,11,3
568988,1,454
568988,18,41
568988,10,122
568988,4,49
568988,5,958
568988,9,498
568988,12,92
568988,6,9
568988,7,1299
568988,2,30
568988,13,25
568988,11,267
568996,1,14
568996,18,0
568996,10,4
568996,4,2
568996,5,16
568996,9,3
568996,12,0
568996,06,0
568996,7,15
568996,02,0
568996,13,0
568996,11,1
569011,1,21
569011,18,4
569011,10,26
569011,04,0
569011,5,73
569011,9,125
569011,12,10
569011,06,0
569011,7,119
569011,2,3
569011,13,0
569011,11,12
569020,1,79
569020,18,8
569020,10,11
569020,4,10
569020,5,127
569020,9,84
569020,12,14
569020,06,0
569020,7,189
569020,2,1
569020,13,1
569020,11,29
569038,1,77
569038,18,11
569038,10,25
569038,4,17
569038,5,125
569038,9,69
569038,12,12
569038,06,0
569038,7,196
569038,2,2
569038,13,3
569038,11,56
569046,1,58
569046,18,3
569046,10,22
569046,4,6
569046,5,92
569046,9,79
569046,12,11
569046,06,0
569046,7,97
569046,2,7
569046,13,0
569046,11,22
569062,1,42
569062,18,1
569062,10,5
569062,04,0
569062,5,68
569062,9,37
569062,12,5
569062,6,1
569062,7,161
569062,02,0
569062,13,2
569062,11,26
569071,1,16
569071,18,1
569071,10,5
569071,04,0
569071,5,21
569071,9,23
569071,12,4
569071,06,0
569071,7,35
569071,02,0
569071,13,1
569071,11,14
569089,1,80
569089,18,2
569089,10,7
569089,4,5
569089,5,76
569089,9,74
569089,12,10
569089,6,1
569089,7,137
569089,2,6
569089,13,5
569089,11,20
548316,1,10
548316,18,2
548316,10,4
548316,04,0
548316,5,15
548316,9,4
548316,12,5
548316,06,0
548316,7,40
548316,2,1
548316,13,0
548316,11,7
569127,1,25
569127,18,4
569127,10,2
569127,4,2
569127,5,24
569127,9,9
569127,12,1
569127,06,0
569127,7,27
569127,2,1
569127,13,0
569127,11,1
548197,1,13
548197,18,2
548197,10,3
548197,4,1
548197,5,7
548197,9,2
548197,12,0
548197,06,0
548197,7,18
548197,02,0
548197,13,0
548197,11,5
569151,1,15
569151,18,3
569151,10,3
569151,04,0
569151,5,8
569151,9,10
569151,12,5
569151,06,0
569151,7,20
569151,02,0
569151,13,1
569151,11,4
555266,1,24
555266,18,7
555266,10,9
555266,4,1
555266,5,55
555266,9,69
555266,12,8
555266,06,0
555266,7,88
555266,2,4
555266,13,0
555266,11,14
569186,1,98
569186,18,19
569186,10,21
569186,4,9
569186,5,179
569186,9,81
569186,12,18
569186,6,7
569186,7,223
569186,2,4
569186,13,1
569186,11,85
548588,1,17
548588,18,3
548588,10,4
548588,4,2
548588,5,53
548588,9,20
548588,12,3
548588,06,0
548588,7,44
548588,02,0
548588,13,0
548588,11,6
569208,1,38
569208,18,1
569208,10,3
569208,04,0
569208,5,14
569208,9,9
569208,12,2
569208,06,0
569208,7,31
569208,2,4
569208,13,1
569208,11,2
569216,1,60
569216,18,10
569216,10,5
569216,4,2
569216,5,22
569216,9,10
569216,12,6
569216,06,0
569216,7,55
569216,2,2
569216,13,1
569216,11,13
548359,1,32
548359,18,1
548359,10,4
548359,4,1
548359,5,7
548359,9,5
548359,12,1
548359,06,0
548359,7,13
548359,02,0
548359,13,0
548359,11,3
569224,1,63
569224,18,3
569224,10,3
569224,4,2
569224,5,49
569224,9,35
569224,12,7
569224,06,0
569224,7,57
569224,2,4
569224,13,2
569224,11,11
569232,1,17
569232,18,5
569232,10,2
569232,4,1
569232,5,16
569232,9,23
569232,12,3
569232,06,0
569232,7,29
569232,2,2
569232,13,0
569232,11,7
569241,1,16
569241,18,2
569241,10,4
569241,04,0
569241,5,22
569241,9,10
569241,12,6
569241,06,0
569241,7,15
569241,2,1
569241,13,0
569241,11,7
548634,1,23
548634,18,3
548634,10,5
548634,4,3
548634,5,28
548634,9,18
548634,12,0
548634,06,0
548634,7,41
548634,2,1
548634,13,0
548634,11,2
548251,1,8
548251,18,0
548251,10,10
548251,04,0
548251,5,11
548251,9,23
548251,12,0
548251,06,0
548251,7,34
548251,02,0
548251,13,0
548251,11,1
569291,1,78
569291,18,9
569291,10,13
569291,4,5
569291,5,68
569291,9,56
569291,12,12
569291,6,1
569291,7,171
569291,2,4
569291,13,17
569291,11,29
569313,1,19
569313,18,2
569313,10,1
569313,04,0
569313,5,9
569313,9,21
569313,12,5
569313,06,0
569313,7,27
569313,2,3
569313,13,0
569313,11,4
569321,1,383
569321,18,28
569321,10,101
569321,4,55
569321,5,521
569321,9,252
569321,12,75
569321,6,4
569321,7,683
569321,2,21
569321,13,4
569321,11,173
569348,1,24
569348,18,1
569348,10,5
569348,4,5
569348,5,54
569348,9,31
569348,12,7
569348,06,0
569348,7,39
569348,2,1
569348,13,0
569348,11,29
569364,1,12
569364,18,3
569364,10,5
569364,04,0
569364,5,48
569364,09,0
569364,12,3
569364,06,0
569364,7,31
569364,02,0
569364,13,0
569364,11,2
569399,1,32
569399,18,3
569399,10,14
569399,4,1
569399,5,72
569399,9,36
569399,12,3
569399,06,0
569399,7,115
569399,2,6
569399,13,2
569399,11,18
569402,1,12
569402,18,0
569402,10,3
569402,4,1
569402,5,21
569402,9,42
569402,12,13
569402,06,0
569402,7,26
569402,2,2
569402,13,0
569402,11,8
569411,1,8
569411,18,0
569411,10,1
569411,4,1
569411,5,15
569411,9,3
569411,12,2
569411,06,0
569411,7,26
569411,2,1
569411,13,0
569411,11,5
569429,1,49
569429,18,1
569429,10,9
569429,4,2
569429,5,45
569429,9,19
569429,12,4
569429,6,2
569429,7,54
569429,2,4
569429,13,0
569429,11,19
548421,1,74
548421,18,2
548421,10,25
548421,04,0
548421,5,21
548421,9,6
548421,12,4
548421,6,1
548421,7,48
548421,2,2
548421,13,0
548421,11,4
548324,1,9
548324,18,1
548324,10,7
548324,4,1
548324,5,5
548324,9,11
548324,12,1
548324,6,4
548324,7,22
548324,02,0
548324,13,1
548324,11,3
569461,1,12
569461,18,1
569461,10,9
569461,04,0
569461,5,16
569461,9,34
569461,12,7
569461,06,0
569461,7,48
569461,2,2
569461,13,0
569461,11,4
569470,1,61
569470,18,4
569470,10,4
569470,4,2
569470,5,25
569470,9,9
569470,12,4
569470,06,0
569470,7,51
569470,2,1
569470,13,0
569470,11,6
548553,1,16
548553,18,2
548553,10,3
548553,04,0
548553,5,11
548553,9,17
548553,12,3
548553,06,0
548553,7,10
548553,02,0
548553,13,0
548553,11,7
569488,1,59
569488,18,2
569488,10,5
569488,04,0
569488,5,29
569488,9,28
569488,12,9
569488,06,0
569488,7,66
569488,02,0
569488,13,1
569488,11,8
548341,1,3
548341,18,0
548341,10,0
548341,04,0
548341,5,5
548341,9,4
548341,12,4
548341,06,0
548341,7,4
548341,02,0
548341,13,1
548341,11,2
548499,1,5
548499,18,1
548499,10,0
548499,4,1
548499,5,8
548499,9,8
548499,12,0
548499,06,0
548499,7,12
548499,2,1
548499,13,1
548499,11,0
573604,1,10
573604,18,1
573604,10,2
573604,4,3
573604,5,19
573604,9,19
573604,12,6
573604,06,0
573604,7,27
573604,02,0
573604,13,0
573604,11,9
569518,1,62
569518,18,12
569518,10,11
569518,4,10
569518,5,71
569518,9,84
569518,12,9
569518,06,0
569518,7,140
569518,2,2
569518,13,2
569518,11,37
569534,1,27
569534,18,0
569534,10,5
569534,4,6
569534,5,26
569534,9,11
569534,12,4
569534,06,0
569534,7,58
569534,02,0
569534,13,0
569534,11,8
569569,1,427
569569,18,47
569569,10,161
569569,4,65
569569,5,1011
569569,9,511
569569,12,123
569569,6,17
569569,7,1305
569569,2,54
569569,13,14
569569,11,301
569585,1,61
569585,18,7
569585,10,36
569585,4,10
569585,5,86
569585,9,82
569585,12,24
569585,06,0
569585,7,153
569585,2,14
569585,13,0
569585,11,21
569593,1,68
569593,18,12
569593,10,50
569593,4,12
569593,5,145
569593,9,200
569593,12,33
569593,06,0
569593,7,252
569593,2,6
569593,13,9
569593,11,42
569615,1,64
569615,18,3
569615,10,5
569615,4,1
569615,5,65
569615,9,30
569615,12,12
569615,06,0
569615,7,56
569615,02,0
569615,13,0
569615,11,14
569623,1,24
569623,18,0
569623,10,0
569623,4,6
569623,5,21
569623,9,6
569623,12,9
569623,06,0
569623,7,31
569623,2,2
569623,13,0
569623,11,5
569640,1,98
569640,18,2
569640,10,10
569640,4,2
569640,5,45
569640,9,34
569640,12,14
569640,06,0
569640,7,133
569640,2,4
569640,13,0
569640,11,26
548537,1,6
548537,18,0
548537,10,3
548537,4,4
548537,5,13
548537,09,0
548537,12,1
548537,06,0
548537,7,8
548537,02,0
548537,13,0
548537,11,2
569658,1,47
569658,18,9
569658,10,11
569658,4,7
569658,5,105
569658,9,80
569658,12,8
569658,06,0
569658,7,98
569658,2,2
569658,13,2
569658,11,29
569674,1,41
569674,18,2
569674,10,10
569674,4,1
569674,5,52
569674,9,46
569674,12,3
569674,06,0
569674,7,81
569674,02,0
569674,13,0
569674,11,9
569682,1,33
569682,18,7
569682,10,13
569682,4,3
569682,5,68
569682,9,42
569682,12,15
569682,6,2
569682,7,102
569682,02,0
569682,13,0
569682,11,18
569691,1,56
569691,18,12
569691,10,15
569691,4,8
569691,5,138
569691,9,67
569691,12,25
569691,6,2
569691,7,152
569691,2,4
569691,13,1
569691,11,22
569704,1,93
569704,18,0
569704,10,10
569704,4,4
569704,5,30
569704,9,26
569704,12,11
569704,06,0
569704,7,48
569704,2,1
569704,13,0
569704,11,14
569712,1,104
569712,18,10
569712,10,24
569712,4,15
569712,5,150
569712,9,95
569712,12,45
569712,6,1
569712,7,250
569712,2,10
569712,13,5
569712,11,32
569721,1,14
569721,18,1
569721,10,2
569721,04,0
569721,5,31
569721,9,16
569721,12,5
569721,6,2
569721,7,70
569721,02,0
569721,13,0
569721,11,6
573582,1,16
573582,18,2
573582,10,5
573582,4,3
573582,5,19
573582,9,17
573582,12,8
573582,06,0
573582,7,41
573582,02,0
573582,13,0
573582,11,13
569739,1,11
569739,18,0
569739,10,0
569739,4,2
569739,05,0
569739,9,2
569739,12,3
569739,06,0
569739,7,16
569739,2,1
569739,13,0
569739,11,2
530654,1,6
530654,18,1
530654,10,5
530654,04,0
530654,5,13
530654,9,9
530654,12,4
530654,6,1
530654,7,17
530654,02,0
530654,13,0
530654,11,5
548626,1,4
548626,18,2
548626,10,0
548626,04,0
548626,5,20
548626,9,18
548626,12,2
548626,06,0
548626,7,1
548626,2,1
548626,13,4
548626,11,6
530662,1,19
530662,18,0
530662,10,19
530662,4,1
530662,5,6
530662,9,2
530662,12,4
530662,06,0
530662,7,17
530662,2,1
530662,13,0
530662,11,8
569780,1,229
569780,18,11
569780,10,35
569780,4,39
569780,5,439
569780,9,208
569780,12,35
569780,6,3
569780,7,531
569780,2,17
569780,13,8
569780,11,115
569801,1,60
569801,18,4
569801,10,12
569801,4,9
569801,5,39
569801,9,13
569801,12,11
569801,06,0
569801,7,66
569801,2,1
569801,13,0
569801,11,9
571181,1,78
571181,18,4
571181,10,15
571181,4,3
571181,5,93
571181,9,49
571181,12,15
571181,06,0
571181,7,84
571181,02,0
571181,13,1
571181,11,19
573949,1,8
573949,18,0
573949,10,0
573949,04,0
573949,5,4
573949,9,7
573949,12,0
573949,06,0
573949,7,8
573949,02,0
573949,13,0
573949,11,2
505005,1,24
505005,18,2
505005,10,7
505005,4,2
505005,5,57
505005,9,44
505005,12,9
505005,06,0
505005,7,74
505005,2,6
505005,13,3
505005,11,17
571202,1,90
571202,18,4
571202,10,8
571202,4,3
571202,5,106
571202,9,36
571202,12,17
571202,06,0
571202,7,154
571202,2,3
571202,13,0
571202,11,35
547867,1,8
547867,18,2
547867,10,12
547867,4,1
547867,5,38
547867,9,17
547867,12,1
547867,06,0
547867,7,27
547867,2,1
547867,13,1
547867,11,4
571229,1,18
571229,18,1
571229,10,6
571229,4,2
571229,5,21
571229,9,16
571229,12,4
571229,06,0
571229,7,28
571229,02,0
571229,13,0
571229,11,7
571237,1,29
571237,18,1
571237,10,3
571237,4,8
571237,5,11
571237,9,26
571237,12,4
571237,6,1
571237,7,46
571237,2,7
571237,13,1
571237,11,2
571245,1,17
571245,18,0
571245,10,8
571245,4,3
571245,5,59
571245,9,25
571245,12,6
571245,06,0
571245,7,58
571245,2,3
571245,13,0
571245,11,14
571253,1,17
571253,18,2
571253,10,14
571253,04,0
571253,5,17
571253,9,51
571253,12,16
571253,06,0
571253,7,53
571253,2,6
571253,13,0
571253,11,2
571270,1,33
571270,18,4
571270,10,18
571270,4,10
571270,5,43
571270,9,21
571270,12,11
571270,06,0
571270,7,40
571270,2,2
571270,13,0
571270,11,4
571296,1,16
571296,18,0
571296,10,4
571296,4,1
571296,5,19
571296,9,9
571296,12,1
571296,06,0
571296,7,23
571296,02,0
571296,13,0
571296,11,13
571300,1,40
571300,18,1
571300,10,1
571300,4,2
571300,5,3
571300,9,25
571300,12,2
571300,06,0
571300,7,42
571300,2,2
571300,13,0
571300,11,0
505030,1,17
505030,18,2
505030,10,3
505030,4,1
505030,5,14
505030,9,21
505030,12,4
505030,06,0
505030,7,47
505030,2,2
505030,13,0
505030,11,5
504955,1,8
504955,18,1
504955,10,7
504955,4,1
504955,5,32
504955,9,14
504955,12,7
504955,06,0
504955,7,27
504955,2,4
504955,13,0
504955,11,6
571377,1,19
571377,18,0
571377,10,14
571377,4,3
571377,5,22
571377,9,22
571377,12,5
571377,06,0
571377,7,55
571377,02,0
571377,13,1
571377,11,17
571385,1,384
571385,18,40
571385,10,107
571385,4,62
571385,5,810
571385,9,310
571385,12,133
571385,6,5
571385,7,752
571385,2,31
571385,13,30
571385,11,214
571393,1,799
571393,18,73
571393,10,144
571393,4,155
571393,5,1541
571393,9,801
571393,12,129
571393,6,10
571393,7,2159
571393,2,44
571393,13,15
571393,11,476
571407,1,56
571407,18,0
571407,10,2
571407,04,0
571407,5,7
571407,9,13
571407,12,3
571407,6,1
571407,7,67
571407,2,2
571407,13,0
571407,11,8
547794,1,18
547794,18,2
547794,10,2
547794,4,1
547794,5,9
547794,9,4
547794,12,3
547794,06,0
547794,7,14
547794,02,0
547794,13,0
547794,11,4
571440,1,71
571440,18,6
571440,10,17
571440,4,9
571440,5,103
571440,9,54
571440,12,21
571440,6,1
571440,7,148
571440,2,2
571440,13,4
571440,11,30
571458,1,18
571458,18,0
571458,10,7
571458,4,3
571458,5,17
571458,9,14
571458,12,1
571458,06,0
571458,7,27
571458,2,1
571458,13,0
571458,11,12
571466,1,30
571466,18,2
571466,10,7
571466,4,2
571466,5,63
571466,9,29
571466,12,7
571466,6,1
571466,7,78
571466,2,1
571466,13,1
571466,11,21
571482,1,21
571482,18,1
571482,10,6
571482,4,5
571482,5,11
571482,9,12
571482,12,7
571482,06,0
571482,7,37
571482,02,0
571482,13,0
571482,11,9
571491,1,156
571491,18,16
571491,10,57
571491,4,16
571491,5,301
571491,9,112
571491,12,34
571491,6,2
571491,7,334
571491,2,9
571491,13,3
571491,11,60
571504,1,15
571504,18,5
571504,10,13
571504,4,4
571504,5,53
571504,9,32
571504,12,15
571504,6,2
571504,7,62
571504,2,2
571504,13,3
571504,11,12
571539,1,252
571539,18,15
571539,10,59
571539,4,25
571539,5,438
571539,9,261
571539,12,102
571539,6,3
571539,7,623
571539,2,27
571539,13,1
571539,11,117
571547,1,68
571547,18,11
571547,10,37
571547,4,18
571547,5,169
571547,9,96
571547,12,27
571547,6,3
571547,7,226
571547,2,6
571547,13,12
571547,11,54
571164,1,1153
571164,18,145
571164,10,476
571164,4,249
571164,5,4839
571164,9,1513
571164,12,370
571164,6,24
571164,7,4258
571164,2,71
571164,13,73
571164,11,1303
547816,1,128
547816,18,3
547816,10,5
547816,4,3
547816,5,41
547816,9,5
547816,12,4
547816,06,0
547816,7,77
547816,2,7
547816,13,0
547816,11,23
571563,1,58
571563,18,0
571563,10,8
571563,4,1
571563,5,55
571563,9,26
571563,12,4
571563,6,2
571563,7,103
571563,2,1
571563,13,2
571563,11,17
571571,1,150
571571,18,3
571571,10,13
571571,4,8
571571,5,65
571571,9,15
571571,12,11
571571,06,0
571571,7,133
571571,2,11
571571,13,1
571571,11,30
571580,1,34
571580,18,1
571580,10,5
571580,4,1
571580,5,27
571580,9,19
571580,12,19
571580,06,0
571580,7,55
571580,2,5
571580,13,1
571580,11,3
573787,1,19
573787,18,1
573787,10,6
573787,4,2
573787,5,43
573787,9,24
573787,12,7
573787,06,0
573787,7,49
573787,2,3
573787,13,0
573787,11,10
574007,1,17
574007,18,0
574007,10,8
574007,04,0
574007,5,26
574007,9,29
574007,12,3
574007,06,0
574007,7,30
574007,2,1
574007,13,0
574007,11,7
571610,1,30
571610,18,2
571610,10,18
571610,4,5
571610,5,88
571610,9,39
571610,12,15
571610,6,2
571610,7,103
571610,2,6
571610,13,3
571610,11,25
571628,1,24
571628,18,0
571628,10,7
571628,4,5
571628,5,35
571628,9,39
571628,12,6
571628,6,2
571628,7,30
571628,2,1
571628,13,0
571628,11,11
571652,1,14
571652,18,0
571652,10,0
571652,04,0
571652,5,18
571652,9,13
571652,12,6
571652,06,0
571652,7,49
571652,2,1
571652,13,1
571652,11,9
571661,1,149
571661,18,16
571661,10,29
571661,4,28
571661,5,218
571661,9,64
571661,12,34
571661,6,1
571661,7,236
571661,2,9
571661,13,8
571661,11,68
547824,1,17
547824,18,0
547824,10,4
547824,4,1
547824,5,18
547824,9,2
547824,12,3
547824,06,0
547824,7,23
547824,2,2
547824,13,0
547824,11,6
504807,1,20
504807,18,5
504807,10,3
504807,4,1
504807,5,37
504807,9,5
504807,12,5
504807,06,0
504807,7,44
504807,02,0
504807,13,2
504807,11,8
571695,1,60
571695,18,6
571695,10,3
571695,04,0
571695,5,22
571695,9,11
571695,12,13
571695,6,1
571695,7,78
571695,2,5
571695,13,0
571695,11,18
571709,1,24
571709,18,2
571709,10,8
571709,4,1
571709,5,18
571709,9,10
571709,12,4
571709,06,0
571709,7,24
571709,02,0
571709,13,0
571709,11,9
571725,1,14
571725,18,0
571725,10,4
571725,04,0
571725,5,7
571725,9,5
571725,12,3
571725,06,0
571725,7,26
571725,02,0
571725,13,0
571725,11,5
571733,1,20
571733,18,1
571733,10,3
571733,4,6
571733,5,11
571733,9,9
571733,12,4
571733,06,0
571733,7,19
571733,2,5
571733,13,0
571733,11,11
547832,1,37
547832,18,1
547832,10,1
547832,4,1
547832,5,30
547832,9,12
547832,12,3
547832,06,0
547832,7,68
547832,2,3
547832,13,0
547832,11,4
547875,1,26
547875,18,4
547875,10,8
547875,4,2
547875,5,31
547875,9,18
547875,12,13
547875,06,0
547875,7,42
547875,2,1
547875,13,4
547875,11,9
571750,1,7
571750,18,0
571750,10,7
571750,4,2
571750,5,9
571750,9,11
571750,12,4
571750,06,0
571750,7,26
571750,2,1
571750,13,0
571750,11,6
571768,1,44
571768,18,5
571768,10,15
571768,4,7
571768,5,131
571768,9,63
571768,12,10
571768,6,1
571768,7,156
571768,2,2
571768,13,0
571768,11,22
571776,1,250
571776,18,19
571776,10,64
571776,4,30
571776,5,345
571776,9,192
571776,12,111
571776,6,8
571776,7,430
571776,2,13
571776,13,3
571776,11,137
571822,1,23
571822,18,2
571822,10,8
571822,4,2
571822,5,39
571822,9,45
571822,12,2
571822,6,2
571822,7,53
571822,2,9
571822,13,0
571822,11,17
571831,1,90
571831,18,19
571831,10,24
571831,4,19
571831,5,136
571831,9,96
571831,12,21
571831,06,0
571831,7,257
571831,2,7
571831,13,1
571831,11,37
571857,1,68
571857,18,4
571857,10,5
571857,4,1
571857,5,50
571857,9,29
571857,12,6
571857,06,0
571857,7,68
571857,2,1
571857,13,1
571857,11,13
571873,1,42
571873,18,7
571873,10,29
571873,4,5
571873,5,70
571873,9,44
571873,12,20
571873,06,0
571873,7,120
571873,2,8
571873,13,0
571873,11,27
554847,1,61
554847,18,1
554847,10,11
554847,4,4
554847,5,54
554847,9,13
554847,12,7
554847,6,1
554847,7,48
554847,02,0
554847,13,1
554847,11,11
571890,1,6
571890,18,0
571890,10,12
571890,4,1
571890,5,15
571890,9,6
571890,12,0
571890,06,0
571890,7,23
571890,02,0
571890,13,1
571890,11,1
571903,1,32
571903,18,5
571903,10,4
571903,4,8
571903,5,44
571903,9,37
571903,12,10
571903,6,1
571903,7,110
571903,2,7
571903,13,0
571903,11,17
571911,1,98
571911,18,15
571911,10,20
571911,4,13
571911,5,182
571911,9,146
571911,12,37
571911,6,1
571911,7,318
571911,2,15
571911,13,3
571911,11,60
571920,1,30
571920,18,3
571920,10,14
571920,04,0
571920,5,62
571920,9,14
571920,12,8
571920,06,0
571920,7,56
571920,2,2
571920,13,0
571920,11,24
571962,1,43
571962,18,3
571962,10,16
571962,4,6
571962,5,110
571962,9,75
571962,12,10
571962,6,1
571962,7,131
571962,2,8
571962,13,1
571962,11,27
574104,1,11
574104,18,0
574104,10,4
574104,04,0
574104,5,35
574104,9,7
574104,12,0
574104,06,0
574104,7,20
574104,2,1
574104,13,0
574104,11,10
554952,1,20
554952,18,1
554952,10,9
554952,4,6
554952,5,44
554952,9,21
554952,12,4
554952,06,0
554952,7,72
554952,2,3
554952,13,0
554952,11,22
572004,1,27
572004,18,2
572004,10,4
572004,4,5
572004,5,30
572004,9,21
572004,12,4
572004,06,0
572004,7,54
572004,2,2
572004,13,0
572004,11,7
572039,1,15
572039,18,4
572039,10,16
572039,4,4
572039,5,28
572039,9,35
572039,12,12
572039,6,1
572039,7,76
572039,2,6
572039,13,0
572039,11,13
572063,1,30
572063,18,2
572063,10,14
572063,4,2
572063,5,27
572063,9,34
572063,12,5
572063,6,2
572063,7,54
572063,2,2
572063,13,0
572063,11,9
572071,1,60
572071,18,16
572071,10,38
572071,4,9
572071,5,133
572071,9,96
572071,12,31
572071,6,1
572071,7,273
572071,2,11
572071,13,5
572071,11,56
572080,1,260
572080,18,16
572080,10,55
572080,4,33
572080,5,254
572080,9,162
572080,12,37
572080,6,1
572080,7,366
572080,2,11
572080,13,2
572080,11,73
572098,1,59
572098,18,3
572098,10,26
572098,4,6
572098,5,121
572098,9,61
572098,12,10
572098,06,0
572098,7,184
572098,02,0
572098,13,0
572098,11,27
572101,1,65
572101,18,4
572101,10,8
572101,4,9
572101,5,42
572101,9,24
572101,12,22
572101,06,0
572101,7,72
572101,2,5
572101,13,1
572101,11,25
572110,1,26
572110,18,1
572110,10,3
572110,04,0
572110,5,20
572110,9,18
572110,12,7
572110,06,0
572110,7,39
572110,2,3
572110,13,0
572110,11,12
572152,1,60
572152,18,1
572152,10,23
572152,4,2
572152,5,39
572152,9,33
572152,12,7
572152,6,1
572152,7,69
572152,2,6
572152,13,0
572152,11,6
572161,1,131
572161,18,11
572161,10,45
572161,4,21
572161,5,217
572161,9,161
572161,12,33
572161,6,3
572161,7,366
572161,2,9
572161,13,2
572161,11,51
572179,1,104
572179,18,1
572179,10,36
572179,4,7
572179,5,144
572179,9,101
572179,12,22
572179,6,2
572179,7,280
572179,2,3
572179,13,3
572179,11,52
547808,1,24
547808,18,1
547808,10,5
547808,4,1
547808,5,50
547808,9,18
547808,12,6
547808,06,0
547808,7,42
547808,2,4
547808,13,0
547808,11,7
572209,1,61
572209,18,2
572209,10,19
572209,4,3
572209,5,48
572209,9,11
572209,12,10
572209,6,1
572209,7,74
572209,2,11
572209,13,2
572209,11,11
572217,1,58
572217,18,3
572217,10,20
572217,4,3
572217,5,52
572217,9,51
572217,12,3
572217,6,1
572217,7,100
572217,2,1
572217,13,0
572217,11,13
572225,1,164
572225,18,14
572225,10,48
572225,4,15
572225,5,300
572225,9,191
572225,12,46
572225,6,5
572225,7,397
572225,2,6
572225,13,5
572225,11,90
572241,1,456
572241,18,38
572241,10,144
572241,4,58
572241,5,713
572241,9,440
572241,12,73
572241,6,5
572241,7,992
572241,2,11
572241,13,5
572241,11,227
572268,1,212
572268,18,19
572268,10,81
572268,4,62
572268,5,660
572268,9,296
572268,12,60
572268,6,5
572268,7,704
572268,2,17
572268,13,12
572268,11,179
573817,1,10
573817,18,3
573817,10,5
573817,04,0
573817,5,19
573817,9,12
573817,12,4
573817,6,1
573817,7,21
573817,02,0
573817,13,0
573817,11,5
572276,1,81
572276,18,6
572276,10,30
572276,4,17
572276,5,208
572276,9,95
572276,12,12
572276,6,4
572276,7,187
572276,2,11
572276,13,7
572276,11,42
547891,1,46
547891,18,4
547891,10,4
547891,4,8
547891,5,33
547891,9,16
547891,12,7
547891,06,0
547891,7,96
547891,02,0
547891,13,2
547891,11,15
572306,1,19
572306,18,3
572306,10,7
572306,4,2
572306,5,15
572306,9,8
572306,12,4
572306,06,0
572306,7,32
572306,2,3
572306,13,0
572306,11,5
572314,1,44
572314,18,1
572314,10,4
572314,4,4
572314,5,25
572314,9,7
572314,12,3
572314,6,2
572314,7,40
572314,02,0
572314,13,0
572314,11,6
572322,1,102
572322,18,7
572322,10,5
572322,4,33
572322,5,51
572322,9,22
572322,12,9
572322,06,0
572322,7,58
572322,2,1
572322,13,0
572322,11,8
572331,1,22
572331,18,1
572331,10,4
572331,4,3
572331,5,51
572331,9,36
572331,12,8
572331,06,0
572331,7,97
572331,2,2
572331,13,3
572331,11,12
572349,1,133
572349,18,4
572349,10,17
572349,4,4
572349,5,105
572349,9,92
572349,12,13
572349,6,3
572349,7,162
572349,02,0
572349,13,2
572349,11,42
572381,1,30
572381,18,1
572381,10,7
572381,4,4
572381,5,38
572381,9,26
572381,12,3
572381,06,0
572381,7,78
572381,02,0
572381,13,0
572381,11,15
572390,1,63
572390,18,11
572390,10,12
572390,4,10
572390,5,66
572390,9,87
572390,12,21
572390,6,2
572390,7,189
572390,2,2
572390,13,1
572390,11,52
572403,1,17
572403,18,3
572403,10,3
572403,4,2
572403,5,40
572403,9,8
572403,12,7
572403,06,0
572403,7,40
572403,2,2
572403,13,1
572403,11,4
572411,1,156
572411,18,24
572411,10,64
572411,4,17
572411,5,477
572411,9,301
572411,12,61
572411,6,8
572411,7,639
572411,2,17
572411,13,8
572411,11,143
504921,1,11
504921,18,4
504921,10,4
504921,4,8
504921,5,49
504921,9,22
